"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"47037","1","221","75","0","2024","1","",3,248,253,257,8134615,0,0,2477,"",4.87,5.74,5.80,5.89,4.88,0.00,0.00,0.84,"",0,0.0,44,21.6,39,18.2,39,17.9,1372693,20.3,0,0.0,0,0.0,23,0.9
"47037","1","2211","76","0","2024","1","",3,248,253,257,8134615,0,0,2477,"",4.99,6.11,6.18,6.27,5.11,0.00,0.00,0.83,"",0,0.0,44,21.6,39,18.2,39,17.9,1372693,20.3,0,0.0,0,0.0,23,0.9
"47037","1","22111","77","0","2024","1","",2,238,243,247,7787242,0,0,2468,"",6.78,7.63,7.74,7.86,6.36,0.00,0.00,0.82,"",0,0.0,46,24.0,41,20.3,41,19.9,1399124,21.9,0,0.0,0,0.0,11,0.4
"47037","1","221111","78","0","2024","1","",2,238,243,247,7787242,0,0,2468,"",7.29,9.80,9.89,10.04,8.50,0.00,0.00,0.86,"",0,0.0,46,24.0,41,20.3,41,19.9,1399124,21.9,0,0.0,0,0.0,11,0.4
"47037","1","22112","77","0","2024","1","",1,10,10,10,347373,0,0,2672,"",3.26,1.06,1.05,1.04,0.95,0.00,0.00,0.90,"",0,0.0,-2,-16.7,-2,-16.7,-2,-16.7,-26431,-7.1,0,0.0,0,0.0,276,11.5
"47037","1","221122","78","0","2024","1","",1,10,10,10,347373,0,0,2672,"",7.13,4.05,3.98,3.99,3.58,0.00,0.00,0.90,"",0,0.0,-2,-16.7,-2,-16.7,-2,-16.7,-26431,-7.1,0,0.0,0,0.0,276,11.5
"47037","1","48-49","74","0","2024","1","",29,2067,2101,2086,42387277,0,0,1564,"",0.33,0.94,0.94,0.93,0.91,0.00,0.00,0.97,"",0,0.0,-11,-0.5,6,0.3,-45,-2.1,1116212,2.7,0,0.0,0,0.0,53,3.5
"47037","1","491","75","0","2024","1","",29,2067,2101,2086,42387277,0,0,1564,"",0.33,0.96,0.97,0.96,0.95,0.00,0.00,0.99,"",0,0.0,-11,-0.5,6,0.3,-45,-2.1,1116212,2.7,0,0.0,0,0.0,53,3.5
"47037","1","4911","76","0","2024","1","",29,2067,2101,2086,42387277,0,0,1564,"",0.33,0.96,0.97,0.96,0.95,0.00,0.00,0.99,"",0,0.0,-11,-0.5,6,0.3,-45,-2.1,1116212,2.7,0,0.0,0,0.0,53,3.5
"47037","1","49111","77","0","2024","1","",29,2067,2101,2086,42387277,0,0,1564,"",0.33,0.96,0.97,0.96,0.95,0.00,0.00,0.99,"",0,0.0,-11,-0.5,6,0.3,-45,-2.1,1116212,2.7,0,0.0,0,0.0,53,3.5
"47037","1","491110","78","0","2024","1","",29,2067,2101,2086,42387277,0,0,1564,"",0.33,0.96,0.97,0.96,0.95,0.00,0.00,0.99,"",0,0.0,-11,-0.5,6,0.3,-45,-2.1,1116212,2.7,0,0.0,0,0.0,53,3.5
"47037","1","52","74","0","2024","1","",3,82,82,84,2477247,0,0,2305,"",1.26,1.80,1.80,1.84,1.33,0.00,0.00,0.74,"",0,0.0,10,13.9,12,17.1,13,18.3,374090,17.8,0,0.0,0,0.0,26,1.1
"47037","1","522","75","0","2024","1","",2,32,32,33,687489,0,0,1636,"",1.07,1.44,1.45,1.49,0.99,0.00,0.00,0.68,"",0,0.0,0,0.0,1,3.2,1,3.1,63622,10.2,0,0.0,0,0.0,121,8.0
"47037","1","5222","76","0","2024","1","",2,32,32,33,687489,0,0,1636,"",1.07,1.44,1.45,1.49,0.99,0.00,0.00,0.68,"",0,0.0,0,0.0,1,3.2,1,3.1,63622,10.2,0,0.0,0,0.0,121,8.0
"47037","1","52229","77","0","2024","1","",2,32,32,33,687489,0,0,1636,"",1.07,1.44,1.45,1.49,0.99,0.00,0.00,0.68,"",0,0.0,0,0.0,1,3.2,1,3.1,63622,10.2,0,0.0,0,0.0,121,8.0
"47037","1","522299","78","0","2024","1","",2,32,32,33,687489,0,0,1636,"",1.95,3.00,2.99,3.09,1.69,0.00,0.00,0.56,"",0,0.0,0,0.0,1,3.2,1,3.1,63622,10.2,0,0.0,0,0.0,121,8.0
"47037","1","524","75","0","2024","1","",1,50,50,51,1789758,0,0,2735,"",2.01,2.15,2.14,2.16,1.54,0.00,0.00,0.72,"",0,0.0,10,25.0,11,28.2,12,30.8,310468,21.0,0,0.0,0,0.0,-158,-5.5
"47037","1","5241","76","0","2024","1","",1,50,50,51,1789758,0,0,2735,"",2.81,2.27,2.26,2.28,1.59,0.00,0.00,0.70,"",0,0.0,10,25.0,11,28.2,12,30.8,310468,21.0,0,0.0,0,0.0,-158,-5.5
"47037","1","52412","77","0","2024","1","",1,50,50,51,1789758,0,0,2735,"",2.81,2.27,2.26,2.28,1.59,0.00,0.00,0.70,"",0,0.0,10,25.0,11,28.2,12,30.8,310468,21.0,0,0.0,0,0.0,-158,-5.5
"47037","1","524128","78","0","2024","1","",1,50,50,51,1789758,0,0,2735,"",2.85,2.27,2.26,2.29,1.59,0.00,0.00,0.70,"",0,0.0,10,25.0,11,28.2,12,30.8,310468,21.0,0,0.0,0,0.0,-158,-5.5
"47037","1","54","74","0","2024","1","",3,428,427,426,9414328,0,0,1696,"",0.75,1.71,1.70,1.69,1.37,0.00,0.00,0.80,"",0,0.0,37,9.5,33,8.4,28,7.0,1000010,11.9,0,0.0,0,0.0,55,3.4
"47037","1","541","75","0","2024","1","",3,428,427,426,9414328,0,0,1696,"",0.75,1.71,1.70,1.69,1.37,0.00,0.00,0.80,"",0,0.0,37,9.5,33,8.4,28,7.0,1000010,11.9,0,0.0,0,0.0,55,3.4
"47037","1","5413","76","0","2024","1","",3,428,427,426,9414328,0,0,1696,"",1.21,2.14,2.12,2.11,1.77,0.00,0.00,0.84,"",0,0.0,37,9.5,33,8.4,28,7.0,1000010,11.9,0,0.0,0,0.0,55,3.4
"47037","1","54133","77","0","2024","1","",3,428,427,426,9414328,0,0,1696,"",1.23,2.24,2.22,2.21,1.85,0.00,0.00,0.83,"",0,0.0,37,9.5,33,8.4,28,7.0,1000010,11.9,0,0.0,0,0.0,55,3.4
"47037","1","541330","78","0","2024","1","",3,428,427,426,9414328,0,0,1696,"",1.23,2.24,2.22,2.21,1.85,0.00,0.00,0.83,"",0,0.0,37,9.5,33,8.4,28,7.0,1000010,11.9,0,0.0,0,0.0,55,3.4
"47037","1","62","74","0","2024","1","",3,2694,2688,2685,84089197,0,0,2406,"",0.81,1.70,1.68,1.67,1.73,0.00,0.00,1.03,"",0,0.0,313,13.1,275,11.4,275,11.4,12568074,17.6,0,0.0,0,0.0,115,5.0
"47037","1","621","75","0","2024","1","",2,23,22,20,729500,0,0,2590,"",1.47,0.16,0.15,0.13,0.16,0.00,0.00,1.10,"",0,0.0,-6,-20.7,-4,-15.4,-5,-20.0,-136235,-15.7,0,0.0,0,0.0,93,3.7
"47037","1","6211","76","0","2024","1","",2,23,22,20,729500,0,0,2590,"",2.03,0.24,0.23,0.21,0.24,0.00,0.00,1.07,"",0,0.0,-6,-20.7,-4,-15.4,-5,-20.0,-136235,-15.7,0,0.0,0,0.0,93,3.7
"47037","1","62111","77","0","2024","1","",2,23,22,20,729500,0,0,2590,"",2.03,0.24,0.23,0.21,0.24,0.00,0.00,1.07,"",0,0.0,-6,-20.7,-4,-15.4,-5,-20.0,-136235,-15.7,0,0.0,0,0.0,93,3.7
"47037","1","621111","78","0","2024","1","",2,23,22,20,729500,0,0,2590,"",2.03,0.24,0.23,0.21,0.24,0.00,0.00,1.07,"",0,0.0,-6,-20.7,-4,-15.4,-5,-20.0,-136235,-15.7,0,0.0,0,0.0,93,3.7
"47037","1","622","75","0","2024","1","",1,2671,2666,2665,83359697,0,0,2404,"",0.76,1.94,1.92,1.91,1.93,0.00,0.00,1.00,"",0,0.0,319,13.6,279,11.7,280,11.7,12704309,18.0,0,0.0,0,0.0,115,5.0
"47037","1","6221","76","0","2024","1","",1,2671,2666,2665,83359697,0,0,2404,"",0.77,1.97,1.95,1.95,1.97,0.00,0.00,1.00,"",0,0.0,319,13.6,279,11.7,280,11.7,12704309,18.0,0,0.0,0,0.0,115,5.0
"47037","1","62211","77","0","2024","1","",1,2671,2666,2665,83359697,0,0,2404,"",0.77,1.97,1.95,1.95,1.97,0.00,0.00,1.00,"",0,0.0,319,13.6,279,11.7,280,11.7,12704309,18.0,0,0.0,0,0.0,115,5.0
"47037","1","622110","78","0","2024","1","",1,2671,2666,2665,83359697,0,0,2404,"",0.77,1.97,1.95,1.95,1.97,0.00,0.00,1.00,"",0,0.0,319,13.6,279,11.7,280,11.7,12704309,18.0,0,0.0,0,0.0,115,5.0
"47037","1","81","74","0","2024","1","",1,1,1,1,16094,0,0,1238,"",2.05,0.06,0.06,0.06,0.05,0.00,0.00,0.87,"",0,0.0,-2,-66.7,-2,-66.7,-1,-50.0,-41537,-72.1,0,0.0,0,0.0,-424,-25.5
"47037","1","812","75","0","2024","1","",1,1,1,1,16094,0,0,1238,"",4.18,0.18,0.18,0.18,0.14,0.00,0.00,0.78,"",0,0.0,-2,-66.7,-2,-66.7,-1,-50.0,-41537,-72.1,0,0.0,0,0.0,-424,-25.5
"47037","1","8122","76","0","2024","1","",1,1,1,1,16094,0,0,1238,"",4.63,0.18,0.18,0.18,0.14,0.00,0.00,0.78,"",0,0.0,-2,-66.7,-2,-66.7,-1,-50.0,-41537,-72.1,0,0.0,0,0.0,-424,-25.5
"47037","1","81222","77","0","2024","1","",1,1,1,1,16094,0,0,1238,"",4.63,0.18,0.18,0.18,0.14,0.00,0.00,0.78,"",0,0.0,-2,-66.7,-2,-66.7,-1,-50.0,-41537,-72.1,0,0.0,0,0.0,-424,-25.5
"47037","1","812220","78","0","2024","1","",1,1,1,1,16094,0,0,1238,"",4.63,0.18,0.18,0.18,0.14,0.00,0.00,0.78,"",0,0.0,-2,-66.7,-2,-66.7,-1,-50.0,-41537,-72.1,0,0.0,0,0.0,-424,-25.5
"47037","1","92","74","0","2024","1","",50,3536,3536,3555,80626608,0,0,1751,"",0.68,0.60,0.60,0.60,0.46,0.00,0.00,0.77,"",0,0.0,148,4.4,120,3.5,146,4.3,5422795,7.2,0,0.0,0,0.0,52,3.1
"47037","1","921","75","0","2024","1","",4,368,366,367,9103893,0,0,1908,"",0.77,0.64,0.62,0.62,0.59,0.00,0.00,0.94,"",0,0.0,-12,-3.2,-15,-3.9,18,5.2,-3661,0.0,0,0.0,0,0.0,15,0.8
"47037","1","9211","76","0","2024","1","",4,368,366,367,9103893,0,0,1908,"",0.77,0.64,0.62,0.62,0.59,0.00,0.00,0.94,"",0,0.0,-12,-3.2,-15,-3.9,18,5.2,-3661,0.0,0,0.0,0,0.0,15,0.8
"47037","1","92113","77","0","2024","1","",1,292,290,288,7069459,0,0,1875,"",0.59,0.78,0.75,0.74,0.72,0.00,0.00,0.95,"",0,0.0,-15,-4.9,-20,-6.5,11,4.0,-220426,-3.0,0,0.0,0,0.0,-7,-0.4
"47037","1","921130","78","0","2024","1","",1,292,290,288,7069459,0,0,1875,"",0.59,0.78,0.75,0.74,0.72,0.00,0.00,0.95,"",0,0.0,-15,-4.9,-20,-6.5,11,4.0,-220426,-3.0,0,0.0,0,0.0,-7,-0.4
"47037","1","92119","77","0","2024","1","",3,76,76,79,2034434,0,0,2032,"",0.88,0.61,0.61,0.62,0.53,0.00,0.00,0.86,"",0,0.0,3,4.1,5,7.0,7,9.7,216765,11.9,0,0.0,0,0.0,90,4.6
"47037","1","921190","78","0","2024","1","",3,76,76,79,2034434,0,0,2032,"",0.88,0.61,0.61,0.62,0.53,0.00,0.00,0.86,"",0,0.0,3,4.1,5,7.0,7,9.7,216765,11.9,0,0.0,0,0.0,90,4.6
"47037","1","922","75","0","2024","1","",11,556,562,571,16545076,0,0,2261,"",1.08,0.58,0.58,0.59,0.54,0.00,0.00,0.92,"",0,0.0,15,2.8,5,0.9,20,3.6,761618,4.8,0,0.0,0,0.0,52,2.4
"47037","1","9221","76","0","2024","1","",11,556,562,571,16545076,0,0,2261,"",1.08,0.58,0.58,0.59,0.54,0.00,0.00,0.92,"",0,0.0,15,2.8,5,0.9,20,3.6,761618,4.8,0,0.0,0,0.0,52,2.4
"47037","1","92211","77","0","2024","1","",3,174,176,179,5593893,0,0,2440,"",1.43,1.48,1.49,1.52,1.47,0.00,0.00,0.98,"",0,0.0,-6,-3.3,-10,-5.4,-4,-2.2,-159329,-2.8,0,0.0,0,0.0,22,0.9
"47037","1","922110","78","0","2024","1","",3,174,176,179,5593893,0,0,2440,"",1.43,1.48,1.49,1.52,1.47,0.00,0.00,0.98,"",0,0.0,-6,-3.3,-10,-5.4,-4,-2.2,-159329,-2.8,0,0.0,0,0.0,22,0.9
"47037","1","92212","77","0","2024","1","",5,259,258,263,7528085,0,0,2227,"",1.01,0.50,0.49,0.50,0.44,0.00,0.00,0.88,"",0,0.0,10,4.0,-3,-1.1,4,1.5,496073,7.1,0,0.0,0,0.0,117,5.5
"47037","1","922120","78","0","2024","1","",5,259,258,263,7528085,0,0,2227,"",1.01,0.50,0.49,0.50,0.44,0.00,0.00,0.88,"",0,0.0,10,4.0,-3,-1.1,4,1.5,496073,7.1,0,0.0,0,0.0,117,5.5
"47037","1","92213","77","0","2024","1","",1,82,84,86,2483848,0,0,2275,"",0.94,0.99,1.01,1.03,0.86,0.00,0.00,0.86,"",0,0.0,-3,-3.5,1,1.2,3,3.6,109965,4.6,0,0.0,0,0.0,92,4.2
"47037","1","922130","78","0","2024","1","",1,82,84,86,2483848,0,0,2275,"",0.94,0.99,1.01,1.03,0.86,0.00,0.00,0.86,"",0,0.0,-3,-3.5,1,1.2,3,3.6,109965,4.6,0,0.0,0,0.0,92,4.2
"47037","1","92214","77","0","2024","1","",1,7,7,7,220021,0,0,2418,"",2.43,0.06,0.06,0.06,0.07,0.00,0.00,1.16,"",0,0.0,2,40.0,2,40.0,1,16.7,108427,97.2,0,0.0,0,0.0,808,50.2
"47037","1","922140","78","0","2024","1","",1,7,7,7,220021,0,0,2418,"",2.43,0.06,0.06,0.06,0.07,0.00,0.00,1.16,"",0,0.0,2,40.0,2,40.0,1,16.7,108427,97.2,0,0.0,0,0.0,808,50.2
"47037","1","92219","77","0","2024","1","",1,34,37,36,719229,0,0,1551,"",0.60,0.30,0.32,0.31,0.21,0.00,0.00,0.68,"",0,0.0,12,54.5,15,68.2,16,80.0,206482,40.3,0,0.0,0,0.0,-298,-16.1
"47037","1","922190","78","0","2024","1","",1,34,37,36,719229,0,0,1551,"",0.60,0.30,0.32,0.31,0.21,0.00,0.00,0.68,"",0,0.0,12,54.5,15,68.2,16,80.0,206482,40.3,0,0.0,0,0.0,-298,-16.1
"47037","1","923","75","0","2024","1","",11,980,975,969,23126681,0,0,1825,"",1.41,1.16,1.14,1.13,0.85,0.00,0.00,0.74,"",0,0.0,59,6.4,40,4.3,36,3.9,2439387,11.8,0,0.0,0,0.0,113,6.6
"47037","1","9231","76","0","2024","1","",11,980,975,969,23126681,0,0,1825,"",1.41,1.16,1.14,1.13,0.85,0.00,0.00,0.74,"",0,0.0,59,6.4,40,4.3,36,3.9,2439387,11.8,0,0.0,0,0.0,113,6.6
"47037","1","92312","77","0","2024","1","",3,83,83,83,2550420,0,0,2364,"",1.32,0.36,0.36,0.36,0.28,0.00,0.00,0.77,"",0,0.0,-11,-11.7,-11,-11.7,-8,-8.8,-78096,-3.0,0,0.0,0,0.0,190,8.7
"47037","1","923120","78","0","2024","1","",3,83,83,83,2550420,0,0,2364,"",1.32,0.36,0.36,0.36,0.28,0.00,0.00,0.77,"",0,0.0,-11,-11.7,-11,-11.7,-8,-8.8,-78096,-3.0,0,0.0,0,0.0,190,8.7
"47037","1","92313","77","0","2024","1","",3,138,136,131,2871235,0,0,1636,"",0.73,0.56,0.55,0.53,0.45,0.00,0.00,0.82,"",0,0.0,6,4.5,4,3.0,-1,-0.8,173294,6.4,0,0.0,0,0.0,64,4.1
"47037","1","923130","78","0","2024","1","",3,138,136,131,2871235,0,0,1636,"",0.73,0.56,0.55,0.53,0.45,0.00,0.00,0.82,"",0,0.0,6,4.5,4,3.0,-1,-0.8,173294,6.4,0,0.0,0,0.0,64,4.1
"47037","1","92314","77","0","2024","1","",5,759,756,755,17705026,0,0,1800,"",4.74,2.11,2.05,2.02,1.56,0.00,0.00,0.76,"",0,0.0,64,9.2,47,6.6,45,6.3,2344189,15.3,0,0.0,0,0.0,123,7.3
"47037","1","923140","78","0","2024","1","",5,759,756,755,17705026,0,0,1800,"",4.74,2.11,2.05,2.02,1.56,0.00,0.00,0.76,"",0,0.0,64,9.2,47,6.6,45,6.3,2344189,15.3,0,0.0,0,0.0,123,7.3
"47037","1","924","75","0","2024","1","",6,94,90,87,2062070,0,0,1756,"",0.40,0.26,0.25,0.24,0.23,0.00,0.00,0.93,"",0,0.0,11,13.3,6,7.1,2,2.4,218234,11.8,0,0.0,0,0.0,68,4.0
"47037","1","9241","76","0","2024","1","",6,94,90,87,2062070,0,0,1756,"",0.40,0.26,0.25,0.24,0.23,0.00,0.00,0.93,"",0,0.0,11,13.3,6,7.1,2,2.4,218234,11.8,0,0.0,0,0.0,68,4.0
"47037","1","92411","77","0","2024","1","",1,4,4,4,93549,0,0,1799,"",1.01,0.06,0.06,0.06,0.04,0.00,0.00,0.72,"",0,0.0,2,100.0,2,100.0,2,100.0,38777,70.8,0,0.0,0,0.0,-308,-14.6
"47037","1","924110","78","0","2024","1","",1,4,4,4,93549,0,0,1799,"",1.01,0.06,0.06,0.06,0.04,0.00,0.00,0.72,"",0,0.0,2,100.0,2,100.0,2,100.0,38777,70.8,0,0.0,0,0.0,-308,-14.6
"47037","1","92412","77","0","2024","1","",5,90,86,83,1968521,0,0,1754,"",0.36,0.31,0.30,0.28,0.30,0.00,0.00,1.00,"",0,0.0,9,11.1,4,4.9,0,0.0,179457,10.0,0,0.0,0,0.0,76,4.5
"47037","1","924120","78","0","2024","1","",5,90,86,83,1968521,0,0,1754,"",0.36,0.31,0.30,0.28,0.30,0.00,0.00,1.00,"",0,0.0,9,11.1,4,4.9,0,0.0,179457,10.0,0,0.0,0,0.0,76,4.5
"47037","1","925","75","0","2024","1","",1,27,27,27,744482,0,0,2121,"",1.96,0.77,0.76,0.76,0.60,0.00,0.00,0.79,"",0,0.0,1,3.8,1,3.8,0,0.0,43886,6.3,0,0.0,0,0.0,74,3.6
"47037","1","9251","76","0","2024","1","",1,27,27,27,744482,0,0,2121,"",1.96,0.77,0.76,0.76,0.60,0.00,0.00,0.79,"",0,0.0,1,3.8,1,3.8,0,0.0,43886,6.3,0,0.0,0,0.0,74,3.6
"47037","1","92511","77","0","2024","1","",1,27,27,27,744482,0,0,2121,"",3.11,0.87,0.86,0.86,0.67,0.00,0.00,0.77,"",0,0.0,1,3.8,1,3.8,0,0.0,43886,6.3,0,0.0,0,0.0,74,3.6
"47037","1","925110","78","0","2024","1","",1,27,27,27,744482,0,0,2121,"",3.11,0.87,0.86,0.86,0.67,0.00,0.00,0.77,"",0,0.0,1,3.8,1,3.8,0,0.0,43886,6.3,0,0.0,0,0.0,74,3.6
"47037","1","926","75","0","2024","1","",15,852,857,867,17119005,0,0,1534,"",0.56,0.95,0.95,0.96,0.65,0.00,0.00,0.68,"",0,0.0,41,5.1,39,4.8,35,4.2,988487,6.1,0,0.0,0,0.0,21,1.4
"47037","1","9261","76","0","2024","1","",15,852,857,867,17119005,0,0,1534,"",0.56,0.95,0.95,0.96,0.65,0.00,0.00,0.68,"",0,0.0,41,5.1,39,4.8,35,4.2,988487,6.1,0,0.0,0,0.0,21,1.4
"47037","1","92611","77","0","2024","1","",4,27,27,27,567388,0,0,1616,"",0.35,0.16,0.15,0.15,0.11,0.00,0.00,0.71,"",0,0.0,-8,-22.9,-7,-20.6,-7,-20.6,-119367,-17.4,0,0.0,0,0.0,77,5.0
"47037","1","926110","78","0","2024","1","",4,27,27,27,567388,0,0,1616,"",0.35,0.16,0.15,0.15,0.11,0.00,0.00,0.71,"",0,0.0,-8,-22.9,-7,-20.6,-7,-20.6,-119367,-17.4,0,0.0,0,0.0,77,5.0
"47037","1","92612","77","0","2024","1","",2,666,673,681,12580947,0,0,1437,"",0.69,1.69,1.69,1.71,1.15,0.00,0.00,0.68,"",0,0.0,67,11.2,67,11.1,53,8.4,1479810,13.3,0,0.0,0,0.0,39,2.8
"47037","1","926120","78","0","2024","1","",2,666,673,681,12580947,0,0,1437,"",0.69,1.69,1.69,1.71,1.15,0.00,0.00,0.68,"",0,0.0,67,11.2,67,11.1,53,8.4,1479810,13.3,0,0.0,0,0.0,39,2.8
"47037","1","92614","77","0","2024","1","",3,98,96,100,2439038,0,0,1914,"",0.33,0.57,0.56,0.58,0.56,0.00,0.00,0.99,"",0,0.0,-21,-17.6,-22,-18.6,-11,-9.9,-388428,-13.7,0,0.0,0,0.0,39,2.1
"47037","1","926140","78","0","2024","1","",3,98,96,100,2439038,0,0,1914,"",0.33,0.57,0.56,0.58,0.56,0.00,0.00,0.99,"",0,0.0,-21,-17.6,-22,-18.6,-11,-9.9,-388428,-13.7,0,0.0,0,0.0,39,2.1
"47037","1","92615","77","0","2024","1","",6,61,61,59,1531632,0,0,1953,"",2.17,0.49,0.49,0.47,0.33,0.00,0.00,0.68,"",0,0.0,3,5.2,1,1.7,0,0.0,16472,1.1,0,0.0,0,0.0,-22,-1.1
"47037","1","926150","78","0","2024","1","",6,61,61,59,1531632,0,0,1953,"",2.17,0.49,0.49,0.47,0.33,0.00,0.00,0.68,"",0,0.0,3,5.2,1,1.7,0,0.0,16472,1.1,0,0.0,0,0.0,-22,-1.1
"47037","1","928","75","0","2024","1","",2,659,659,667,11925401,0,0,1386,"",0.27,0.31,0.31,0.31,0.19,0.00,0.00,0.61,"",0,0.0,33,5.3,44,7.2,35,5.5,974844,8.9,0,0.0,0,0.0,37,2.7
"47037","1","9281","76","0","2024","1","",2,659,659,667,11925401,0,0,1386,"",0.27,0.31,0.31,0.31,0.19,0.00,0.00,0.61,"",0,0.0,33,5.3,44,7.2,35,5.5,974844,8.9,0,0.0,0,0.0,37,2.7
"47037","1","92811","77","0","2024","1","",1,626,626,630,11231981,0,0,1377,"",0.18,0.32,0.31,0.32,0.19,0.00,0.00,0.62,"",0,0.0,34,5.7,43,7.4,29,4.8,980286,9.6,0,0.0,0,0.0,45,3.4
"47037","1","928110","78","0","2024","1","",1,626,626,630,11231981,0,0,1377,"",0.18,0.32,0.31,0.32,0.19,0.00,0.00,0.62,"",0,0.0,34,5.7,43,7.4,29,4.8,980286,9.6,0,0.0,0,0.0,45,3.4
"47037","1","92812","77","0","2024","1","",1,33,33,37,693420,0,0,1554,"",0.54,0.21,0.21,0.24,0.14,0.00,0.00,0.61,"",0,0.0,-1,-2.9,1,3.1,6,19.4,-5442,-0.8,0,0.0,0,0.0,-109,-6.6
"47037","1","928120","78","0","2024","1","",1,33,33,37,693420,0,0,1554,"",0.54,0.21,0.21,0.24,0.14,0.00,0.00,0.61,"",0,0.0,-1,-2.9,1,3.1,6,19.4,-5442,-0.8,0,0.0,0,0.0,-109,-6.6
"47037","2","10","71","0","2024","1","",74,20822,21061,21112,416849292,0,0,1527,"",0.35,1.24,1.23,1.23,1.15,0.00,0.00,0.93,"",1,1.4,720,3.6,710,3.5,724,3.6,27350838,7.0,0,0.0,0,0.0,50,3.4
