"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"51059","1","4451","76","0","2024","1","",1,126,137,137,1751639,0,0,1011,"",1.54,3.05,3.32,3.33,2.00,0.00,0.00,0.62,"",0,0.0,-5,-3.8,4,3.0,6,4.6,73118,4.4,0,0.0,0,0.0,30,3.1
"51059","1","44511","77","0","2024","1","",1,126,137,137,1751639,0,0,1011,"",1.78,3.24,3.52,3.54,2.07,0.00,0.00,0.60,"",0,0.0,-5,-3.8,4,3.0,6,4.6,73118,4.4,0,0.0,0,0.0,30,3.1
"51059","1","445110","78","0","2024","1","",1,126,137,137,1751639,0,0,1011,"",1.78,3.24,3.52,3.54,2.07,0.00,0.00,0.60,"",0,0.0,-5,-3.8,4,3.0,6,4.6,73118,4.4,0,0.0,0,0.0,30,3.1
"51059","1","455","75","0","2024","1","",2,470,463,526,2038644,0,0,322,"",2.17,4.56,4.51,5.15,1.41,0.00,0.00,0.30,"",0,0.0,-28,-5.6,-31,-6.3,34,6.9,-84291,-4.0,0,0.0,0,0.0,-8,-2.4
"51059","1","4551","76","0","2024","1","",1,49,43,42,220716,0,0,380,"",1.47,0.73,0.64,0.63,0.23,0.00,0.00,0.35,"",0,0.0,-20,-29.0,-24,-35.8,-23,-35.4,-184868,-45.6,0,0.0,0,0.0,-86,-18.5
"51059","1","45511","77","0","2024","1","",1,49,43,42,220716,0,0,380,"",1.47,0.73,0.64,0.63,0.23,0.00,0.00,0.35,"",0,0.0,-20,-29.0,-24,-35.8,-23,-35.4,-184868,-45.6,0,0.0,0,0.0,-86,-18.5
"51059","1","455110","78","0","2024","1","",1,49,43,42,220716,0,0,380,"",1.47,0.73,0.64,0.63,0.23,0.00,0.00,0.35,"",0,0.0,-20,-29.0,-24,-35.8,-23,-35.4,-184868,-45.6,0,0.0,0,0.0,-86,-18.5
"51059","1","4552","76","0","2024","1","",1,421,420,484,1817928,0,0,317,"",4.11,11.80,11.81,13.50,3.71,0.00,0.00,0.30,"",0,0.0,-8,-1.9,-7,-1.6,57,13.3,100577,5.9,0,0.0,0,0.0,8,2.6
"51059","1","45521","77","0","2024","1","",1,421,420,484,1817928,0,0,317,"",4.11,11.80,11.81,13.50,3.71,0.00,0.00,0.30,"",0,0.0,-8,-1.9,-7,-1.6,57,13.3,100577,5.9,0,0.0,0,0.0,8,2.6
"51059","1","455219","78","0","2024","1","",1,421,420,484,1817928,0,0,317,"",6.78,28.58,28.70,32.27,15.00,0.00,0.00,0.50,"",0,0.0,-8,-1.9,-7,-1.6,57,13.3,100577,5.9,0,0.0,0,0.0,8,2.6
"51059","1","459","75","0","2024","1","",2,16,15,17,157531,0,0,757,"",9.75,3.35,3.02,3.45,4.90,0.00,0.00,1.49,"",0,0.0,5,45.5,5,50.0,7,70.0,36474,30.1,0,0.0,0,0.0,-144,-16.0
"51059","1","4591","76","0","2024","1","",1,15,14,16,134025,0,0,687,"",6.93,21.59,16.09,19.07,15.62,0.00,0.00,0.83,"",0,0.0,12,400.0,11,366.7,13,433.3,93966,234.6,0,0.0,0,0.0,-340,-33.1
"51059","1","45911","77","0","2024","1","",1,15,14,16,134025,0,0,687,"",7.26,21.98,16.33,19.36,15.97,0.00,0.00,0.84,"",0,0.0,12,400.0,11,366.7,13,433.3,93966,234.6,0,0.0,0,0.0,-340,-33.1
"51059","1","459110","78","0","2024","1","",1,15,14,16,134025,0,0,687,"",7.26,21.98,16.33,19.36,15.97,0.00,0.00,0.84,"",0,0.0,12,400.0,11,366.7,13,433.3,93966,234.6,0,0.0,0,0.0,-340,-33.1
"51059","1","4599","76","0","2024","1","",1,1,1,1,23506,0,0,1808,"",19.50,0.25,0.24,0.25,1.01,0.00,0.00,4.11,"",0,0.0,-7,-87.5,-6,-85.7,-6,-85.7,-57492,-71.0,0,0.0,0,0.0,958,112.7
"51059","1","45999","77","0","2024","1","",1,1,1,1,23506,0,0,1808,"",19.50,0.25,0.24,0.25,1.01,0.00,0.00,4.11,"",0,0.0,-7,-87.5,-6,-85.7,-6,-85.7,-57492,-71.0,0,0.0,0,0.0,958,112.7
"51059","1","459999","78","0","2024","1","",1,1,1,1,23506,0,0,1808,"",19.50,0.25,0.24,0.25,1.01,0.00,0.00,4.11,"",0,0.0,-7,-87.5,-6,-85.7,-6,-85.7,-57492,-71.0,0,0.0,0,0.0,958,112.7
"51059","1","48-49","74","0","2024","1","",34,2157,2151,2144,47345962,0,0,1693,"",0.35,0.85,0.84,0.84,0.62,0.00,0.00,0.73,"",-1,-2.9,4,0.2,2,0.1,-15,-0.7,517833,1.1,0,0.0,0,0.0,20,1.2
"51059","1","491","75","0","2024","1","",34,2157,2151,2144,47345962,0,0,1693,"",0.36,0.87,0.86,0.86,0.64,0.00,0.00,0.74,"",-1,-2.9,4,0.2,2,0.1,-15,-0.7,517833,1.1,0,0.0,0,0.0,20,1.2
"51059","1","4911","76","0","2024","1","",34,2157,2151,2144,47345962,0,0,1693,"",0.36,0.87,0.86,0.86,0.64,0.00,0.00,0.74,"",-1,-2.9,4,0.2,2,0.1,-15,-0.7,517833,1.1,0,0.0,0,0.0,20,1.2
"51059","1","49111","77","0","2024","1","",34,2157,2151,2144,47345962,0,0,1693,"",0.36,0.87,0.86,0.86,0.64,0.00,0.00,0.74,"",-1,-2.9,4,0.2,2,0.1,-15,-0.7,517833,1.1,0,0.0,0,0.0,20,1.2
"51059","1","491110","78","0","2024","1","",34,2157,2151,2144,47345962,0,0,1693,"",0.36,0.87,0.86,0.86,0.64,0.00,0.00,0.74,"",-1,-2.9,4,0.2,2,0.1,-15,-0.7,517833,1.1,0,0.0,0,0.0,20,1.2
"51059","1","51","74","0","2024","1","",1,5,4,4,52995,0,0,941,"",2.15,0.18,0.15,0.15,0.06,0.00,0.00,0.35,"",0,0.0,1,25.0,-1,-20.0,1,33.3,-4307,-7.5,0,0.0,0,0.0,-161,-14.6
"51059","1","519","75","0","2024","1","",1,5,4,4,52995,0,0,941,"",2.42,0.23,0.19,0.19,0.07,0.00,0.00,0.33,"",0,0.0,1,25.0,-1,-20.0,1,33.3,-4307,-7.5,0,0.0,0,0.0,-161,-14.6
"51059","1","5192","76","0","2024","1","",1,5,4,4,52995,0,0,941,"",2.42,0.23,0.19,0.19,0.07,0.00,0.00,0.33,"",0,0.0,1,25.0,-1,-20.0,1,33.3,-4307,-7.5,0,0.0,0,0.0,-161,-14.6
"51059","1","51921","77","0","2024","1","",1,5,4,4,52995,0,0,941,"",2.42,0.23,0.19,0.19,0.07,0.00,0.00,0.33,"",0,0.0,1,25.0,-1,-20.0,1,33.3,-4307,-7.5,0,0.0,0,0.0,-161,-14.6
"51059","1","519210","78","0","2024","1","",1,5,4,4,52995,0,0,941,"",2.42,0.23,0.19,0.19,0.07,0.00,0.00,0.33,"",0,0.0,1,25.0,-1,-20.0,1,33.3,-4307,-7.5,0,0.0,0,0.0,-161,-14.6
"51059","1","54","74","0","2024","1","",5,84,84,84,2313190,0,0,2118,"",1.14,0.29,0.29,0.29,0.20,0.00,0.00,0.70,"",0,0.0,8,10.5,7,9.1,6,7.7,344044,17.5,0,0.0,0,0.0,151,7.7
"51059","1","541","75","0","2024","1","",5,84,84,84,2313190,0,0,2118,"",1.14,0.29,0.29,0.29,0.20,0.00,0.00,0.70,"",0,0.0,8,10.5,7,9.1,6,7.7,344044,17.5,0,0.0,0,0.0,151,7.7
"51059","1","5412","76","0","2024","1","",2,6,6,6,137332,0,0,1761,"",8.32,1.87,1.85,1.85,1.77,0.00,0.00,0.96,"",0,0.0,0,0.0,0,0.0,0,0.0,11491,9.1,0,0.0,0,0.0,148,9.2
"51059","1","54121","77","0","2024","1","",2,6,6,6,137332,0,0,1761,"",8.32,1.87,1.85,1.85,1.77,0.00,0.00,0.96,"",0,0.0,0,0.0,0,0.0,0,0.0,11491,9.1,0,0.0,0,0.0,148,9.2
"51059","1","541219","78","0","2024","1","",2,6,6,6,137332,0,0,1761,"",8.92,2.39,2.38,2.38,1.99,0.00,0.00,0.83,"",0,0.0,0,0.0,0,0.0,0,0.0,11491,9.1,0,0.0,0,0.0,148,9.2
"51059","1","5413","76","0","2024","1","",1,70,70,70,1978355,0,0,2174,"",0.37,0.30,0.30,0.30,0.23,0.00,0.00,0.74,"",0,0.0,8,12.9,7,11.1,6,9.4,307669,18.4,0,0.0,0,0.0,134,6.6
"51059","1","54133","77","0","2024","1","",1,70,70,70,1978355,0,0,2174,"",0.37,0.32,0.32,0.32,0.24,0.00,0.00,0.74,"",0,0.0,8,12.9,7,11.1,6,9.4,307669,18.4,0,0.0,0,0.0,134,6.6
"51059","1","541330","78","0","2024","1","",1,70,70,70,1978355,0,0,2174,"",0.37,0.32,0.32,0.32,0.24,0.00,0.00,0.74,"",0,0.0,8,12.9,7,11.1,6,9.4,307669,18.4,0,0.0,0,0.0,134,6.6
"51059","1","5415","76","0","2024","1","",1,4,4,4,111264,0,0,2140,"",4.05,5.90,5.87,5.72,5.86,0.00,0.00,1.01,"",0,0.0,0,0.0,0,0.0,0,0.0,9172,9.0,0,0.0,0,0.0,177,9.0
"51059","1","54151","77","0","2024","1","",1,4,4,4,111264,0,0,2140,"",4.05,5.90,5.87,5.72,5.86,0.00,0.00,1.01,"",0,0.0,0,0.0,0,0.0,0,0.0,9172,9.0,0,0.0,0,0.0,177,9.0
"51059","1","541513","78","0","2024","1","",1,4,4,4,111264,0,0,2140,"",6.37,7.78,7.74,7.52,7.18,0.00,0.00,0.93,"",0,0.0,0,0.0,0,0.0,0,0.0,9172,9.0,0,0.0,0,0.0,177,9.0
"51059","1","5418","76","0","2024","1","",1,4,4,4,86239,0,0,1658,"",6.93,6.04,6.25,6.00,5.33,0.00,0.00,0.87,"",0,0.0,0,0.0,0,0.0,0,0.0,15712,22.3,0,0.0,0,0.0,302,22.3
"51059","1","54185","77","0","2024","1","",1,4,4,4,86239,0,0,1658,"",7.80,7.21,7.44,7.03,6.34,0.00,0.00,0.88,"",0,0.0,0,0.0,0,0.0,0,0.0,15712,22.3,0,0.0,0,0.0,302,22.3
"51059","1","541850","78","0","2024","1","",1,4,4,4,86239,0,0,1658,"",7.80,7.21,7.44,7.03,6.34,0.00,0.00,0.88,"",0,0.0,0,0.0,0,0.0,0,0.0,15712,22.3,0,0.0,0,0.0,302,22.3
"51059","1","61","74","0","2024","1","",2,18,19,18,404473,0,0,1697,"",3.17,0.34,0.36,0.34,0.21,0.00,0.00,0.60,"",0,0.0,-2,-10.0,-1,-5.0,-2,-10.0,-4151,-1.0,0,0.0,0,0.0,125,8.0
"51059","1","611","75","0","2024","1","",2,18,19,18,404473,0,0,1697,"",3.17,0.34,0.36,0.34,0.21,0.00,0.00,0.60,"",0,0.0,-2,-10.0,-1,-5.0,-2,-10.0,-4151,-1.0,0,0.0,0,0.0,125,8.0
"51059","1","6116","76","0","2024","1","",2,18,19,18,404473,0,0,1697,"",9.60,7.14,7.58,7.12,6.31,0.00,0.00,0.87,"",0,0.0,-2,-10.0,-1,-5.0,-2,-10.0,-4151,-1.0,0,0.0,0,0.0,125,8.0
"51059","1","61169","77","0","2024","1","",2,18,19,18,404473,0,0,1697,"",11.56,7.38,7.81,7.37,6.37,0.00,0.00,0.85,"",0,0.0,-2,-10.0,-1,-5.0,-2,-10.0,-4151,-1.0,0,0.0,0,0.0,125,8.0
"51059","1","611699","78","0","2024","1","",2,18,19,18,404473,0,0,1697,"",12.48,8.05,8.50,8.00,6.94,0.00,0.00,0.85,"",0,0.0,-2,-10.0,-1,-5.0,-2,-10.0,-4151,-1.0,0,0.0,0,0.0,125,8.0
"51059","1","62","74","0","2024","1","",5,378,385,386,6252275,0,0,1256,"",1.23,0.21,0.21,0.21,0.08,0.00,0.00,0.37,"",0,0.0,-15,-3.8,-1,-0.3,8,2.1,86866,1.4,0,0.0,0,0.0,26,2.1
"51059","1","622","75","0","2024","1","",1,120,120,115,2964302,0,0,1927,"",0.69,0.08,0.08,0.07,0.04,0.00,0.00,0.56,"",0,0.0,-8,-6.2,-6,-4.8,-9,-7.3,-128438,-4.2,0,0.0,0,0.0,39,2.1
"51059","1","6221","76","0","2024","1","",1,120,120,115,2964302,0,0,1927,"",0.70,0.08,0.08,0.07,0.04,0.00,0.00,0.56,"",0,0.0,-8,-6.2,-6,-4.8,-9,-7.3,-128438,-4.2,0,0.0,0,0.0,39,2.1
"51059","1","62211","77","0","2024","1","",1,120,120,115,2964302,0,0,1927,"",0.70,0.08,0.08,0.07,0.04,0.00,0.00,0.56,"",0,0.0,-8,-6.2,-6,-4.8,-9,-7.3,-128438,-4.2,0,0.0,0,0.0,39,2.1
"51059","1","622110","78","0","2024","1","",1,120,120,115,2964302,0,0,1927,"",0.70,0.08,0.08,0.07,0.04,0.00,0.00,0.56,"",0,0.0,-8,-6.2,-6,-4.8,-9,-7.3,-128438,-4.2,0,0.0,0,0.0,39,2.1
"51059","1","624","75","0","2024","1","",4,258,265,271,3287973,0,0,956,"",3.60,3.99,4.10,4.21,2.84,0.00,0.00,0.69,"",0,0.0,-7,-2.6,5,1.9,17,6.7,215304,7.0,0,0.0,0,0.0,46,5.1
"51059","1","6241","76","0","2024","1","",2,39,37,38,512991,0,0,1038,"",4.36,3.91,3.77,3.87,2.47,0.00,0.00,0.64,"",0,0.0,6,18.2,8,27.6,10,35.7,97365,23.4,0,0.0,0,0.0,-28,-2.6
"51059","1","62419","77","0","2024","1","",2,39,37,38,512991,0,0,1038,"",9.75,7.69,7.34,7.65,4.92,0.00,0.00,0.65,"",0,0.0,6,18.2,8,27.6,10,35.7,97365,23.4,0,0.0,0,0.0,-28,-2.6
"51059","1","624190","78","0","2024","1","",2,39,37,38,512991,0,0,1038,"",9.75,7.69,7.34,7.65,4.92,0.00,0.00,0.65,"",0,0.0,6,18.2,8,27.6,10,35.7,97365,23.4,0,0.0,0,0.0,-28,-2.6
"51059","1","6244","76","0","2024","1","",2,219,228,233,2774982,0,0,942,"",5.03,4.96,5.13,5.27,4.42,0.00,0.00,0.86,"",0,0.0,-13,-5.6,-3,-1.3,7,3.1,117939,4.4,0,0.0,0,0.0,52,5.8
"51059","1","62441","77","0","2024","1","",2,219,228,233,2774982,0,0,942,"",5.03,4.96,5.13,5.27,4.42,0.00,0.00,0.86,"",0,0.0,-13,-5.6,-3,-1.3,7,3.1,117939,4.4,0,0.0,0,0.0,52,5.8
"51059","1","624410","78","0","2024","1","",2,219,228,233,2774982,0,0,942,"",5.03,4.96,5.13,5.27,4.42,0.00,0.00,0.86,"",0,0.0,-13,-5.6,-3,-1.3,7,3.1,117939,4.4,0,0.0,0,0.0,52,5.8
"51059","1","71","74","0","2024","1","",10,480,452,461,10059041,0,0,1666,"",2.97,3.15,2.94,2.98,2.60,0.00,0.00,0.86,"",0,0.0,-39,-7.5,-65,-12.6,-9,-1.9,-1029954,-9.3,0,0.0,0,0.0,-33,-1.9
"51059","1","712","75","0","2024","1","",5,393,379,380,9100910,0,0,1823,"",3.15,4.58,4.37,4.34,3.22,0.00,0.00,0.73,"",0,0.0,-44,-10.1,-60,-13.7,-16,-4.0,-992065,-9.8,0,0.0,0,0.0,-8,-0.4
"51059","1","7121","76","0","2024","1","",5,393,379,380,9100910,0,0,1823,"",3.15,4.58,4.37,4.34,3.22,0.00,0.00,0.73,"",0,0.0,-44,-10.1,-60,-13.7,-16,-4.0,-992065,-9.8,0,0.0,0,0.0,-8,-0.4
"51059","1","71211","77","0","2024","1","",3,233,226,227,5075291,0,0,1707,"",20.35,9.65,9.32,9.39,5.46,0.00,0.00,0.58,"",0,0.0,10,4.5,4,1.8,-3,-1.3,231107,4.8,0,0.0,0,0.0,51,3.1
"51059","1","712110","78","0","2024","1","",3,233,226,227,5075291,0,0,1707,"",20.35,9.65,9.32,9.39,5.46,0.00,0.00,0.58,"",0,0.0,10,4.5,4,1.8,-3,-1.3,231107,4.8,0,0.0,0,0.0,51,3.1
"51059","1","71219","77","0","2024","1","",2,160,153,153,4025619,0,0,1994,"",1.48,2.68,2.53,2.50,2.20,0.00,0.00,0.86,"",0,0.0,-54,-25.2,-64,-29.5,-13,-7.8,-1223172,-23.3,0,0.0,0,0.0,-35,-1.7
"51059","1","712190","78","0","2024","1","",2,160,153,153,4025619,0,0,1994,"",1.48,2.68,2.53,2.50,2.20,0.00,0.00,0.86,"",0,0.0,-54,-25.2,-64,-29.5,-13,-7.8,-1223172,-23.3,0,0.0,0,0.0,-35,-1.7
"51059","1","713","75","0","2024","1","",5,87,73,81,958131,0,0,917,"",2.87,1.43,1.18,1.31,1.09,0.00,0.00,0.83,"",0,0.0,5,6.1,-5,-6.4,7,9.5,-37889,-3.8,0,0.0,0,0.0,-65,-6.6
"51059","1","7139","76","0","2024","1","",5,87,73,81,958131,0,0,917,"",2.91,1.45,1.20,1.32,1.10,0.00,0.00,0.83,"",0,0.0,5,6.1,-5,-6.4,7,9.5,-37889,-3.8,0,0.0,0,0.0,-65,-6.6
"51059","1","71391","77","0","2024","1","",1,36,30,35,358037,0,0,818,"",4.33,6.53,5.28,5.90,4.83,0.00,0.00,0.82,"",0,0.0,4,12.5,-2,-6.2,5,16.7,-862,-0.2,0,0.0,0,0.0,-63,-7.2
"51059","1","713910","78","0","2024","1","",1,36,30,35,358037,0,0,818,"",4.33,6.53,5.28,5.90,4.83,0.00,0.00,0.82,"",0,0.0,4,12.5,-2,-6.2,5,16.7,-862,-0.2,0,0.0,0,0.0,-63,-7.2
"51059","1","71394","77","0","2024","1","",1,6,6,6,49287,0,0,632,"",1.91,0.25,0.24,0.24,0.14,0.00,0.00,0.56,"",0,0.0,-1,-14.3,1,20.0,1,20.0,8802,21.7,0,0.0,0,0.0,82,14.9
"51059","1","713940","78","0","2024","1","",1,6,6,6,49287,0,0,632,"",1.91,0.25,0.24,0.24,0.14,0.00,0.00,0.56,"",0,0.0,-1,-14.3,1,20.0,1,20.0,8802,21.7,0,0.0,0,0.0,82,14.9
"51059","1","71399","77","0","2024","1","",3,45,37,40,550807,0,0,1042,"",4.75,1.75,1.42,1.53,1.43,0.00,0.00,0.91,"",0,0.0,2,4.7,-4,-9.8,1,2.6,-45829,-7.7,0,0.0,0,0.0,-77,-6.9
"51059","1","713990","78","0","2024","1","",3,45,37,40,550807,0,0,1042,"",4.75,1.75,1.42,1.53,1.43,0.00,0.00,0.91,"",0,0.0,2,4.7,-4,-9.8,1,2.6,-45829,-7.7,0,0.0,0,0.0,-77,-6.9
"51059","1","72","74","0","2024","1","",2,6,7,9,112382,0,0,1179,"",1.60,0.18,0.21,0.27,0.24,0.00,0.00,1.09,"",-1,-33.3,-3,-33.3,-2,-22.2,-1,-10.0,-14086,-11.1,0,0.0,0,0.0,137,13.1
"51059","1","721","75","0","2024","1","",1,6,7,8,107738,0,0,1184,"",1.52,0.31,0.36,0.42,0.36,0.00,0.00,0.99,"",0,0.0,-2,-25.0,-1,-12.5,-1,-11.1,9494,9.7,0,0.0,0,0.0,277,30.5
"51059","1","7211","76","0","2024","1","",1,6,7,8,107738,0,0,1184,"",2.50,0.46,0.54,0.61,0.50,0.00,0.00,0.94,"",0,0.0,-2,-25.0,-1,-12.5,-1,-11.1,9494,9.7,0,0.0,0,0.0,277,30.5
"51059","1","72111","77","0","2024","1","",1,6,7,8,107738,0,0,1184,"",7.80,1.16,1.37,1.56,0.94,0.00,0.00,0.69,"",0,0.0,-2,-25.0,-1,-12.5,-1,-11.1,9494,9.7,0,0.0,0,0.0,277,30.5
"51059","1","721110","78","0","2024","1","",1,6,7,8,107738,0,0,1184,"",7.80,1.16,1.37,1.56,0.94,0.00,0.00,0.69,"",0,0.0,-2,-25.0,-1,-12.5,-1,-11.1,9494,9.7,0,0.0,0,0.0,277,30.5
"51059","1","722","75","0","2024","1","",1,0,0,1,4644,0,0,1072,"",1.69,0.00,0.00,0.07,0.03,0.00,0.00,1.16,"",-1,-50.0,-1,-100.0,-1,-100.0,0,0.0,-23580,-83.5,0,0.0,0,0.0,-1099,-50.6
"51059","1","7225","76","0","2024","1","",1,0,0,1,4644,0,0,1072,"",1.84,0.00,0.00,0.08,0.04,0.00,0.00,1.25,"",-1,-50.0,-1,-100.0,-1,-100.0,0,0.0,-23580,-83.5,0,0.0,0,0.0,-1099,-50.6
"51059","1","72251","77","0","2024","1","",1,0,0,1,4644,0,0,1072,"",1.84,0.00,0.00,0.08,0.04,0.00,0.00,1.25,"",-1,-50.0,-1,-100.0,-1,-100.0,0,0.0,-23580,-83.5,0,0.0,0,0.0,-1099,-50.6
"51059","1","722511","78","0","2024","1","",1,0,0,1,4644,0,0,1072,"",2.86,0.00,0.00,0.11,0.05,0.00,0.00,1.26,"",-1,-50.0,-1,-100.0,-1,-100.0,0,0.0,-23580,-83.5,0,0.0,0,0.0,-1099,-50.6
"51059","1","92","74","0","2024","1","",94,24304,24473,24447,854786907,0,0,2694,"",1.17,3.60,3.61,3.61,2.96,0.00,0.00,0.82,"",7,8.0,760,3.2,235,1.0,131,0.5,68278749,8.7,0,0.0,0,0.0,177,7.0
"51059","1","921","75","0","2024","1","",8,976,989,979,37655225,0,0,2952,"",1.41,1.48,1.47,1.46,1.48,0.00,0.00,1.01,"",0,0.0,133,15.8,144,17.0,123,14.4,6250840,19.9,0,0.0,0,0.0,103,3.6
"51059","1","9211","76","0","2024","1","",8,976,989,979,37655225,0,0,2952,"",1.41,1.48,1.47,1.46,1.48,0.00,0.00,1.01,"",0,0.0,133,15.8,144,17.0,123,14.4,6250840,19.9,0,0.0,0,0.0,103,3.6
"51059","1","92113","77","0","2024","1","",4,549,559,551,20536608,0,0,2857,"",2.16,1.27,1.27,1.24,1.27,0.00,0.00,1.01,"",0,0.0,131,31.3,144,34.7,136,32.8,5552882,37.1,0,0.0,0,0.0,86,3.1
"51059","1","921130","78","0","2024","1","",4,549,559,551,20536608,0,0,2857,"",2.16,1.27,1.27,1.24,1.27,0.00,0.00,1.01,"",0,0.0,131,31.3,144,34.7,136,32.8,5552882,37.1,0,0.0,0,0.0,86,3.1
"51059","1","92119","77","0","2024","1","",4,427,430,428,17118617,0,0,3074,"",1.06,2.97,2.99,2.97,2.70,0.00,0.00,0.91,"",0,0.0,2,0.5,0,0.0,-13,-2.9,697958,4.3,0,0.0,0,0.0,150,5.1
"51059","1","921190","78","0","2024","1","",4,427,430,428,17118617,0,0,3074,"",1.06,2.97,2.99,2.97,2.70,0.00,0.00,0.91,"",0,0.0,2,0.5,0,0.0,-13,-2.9,697958,4.3,0,0.0,0,0.0,150,5.1
"51059","1","922","75","0","2024","1","",24,2693,2784,2812,90863891,0,0,2530,"",2.14,2.44,2.52,2.56,1.80,0.00,0.00,0.72,"",3,14.3,140,5.5,260,10.3,283,11.2,8992150,11.0,0,0.0,0,0.0,46,1.9
"51059","1","9221","76","0","2024","1","",24,2693,2784,2812,90863891,0,0,2530,"",2.14,2.44,2.52,2.56,1.80,0.00,0.00,0.72,"",3,14.3,140,5.5,260,10.3,283,11.2,8992150,11.0,0,0.0,0,0.0,46,1.9
