"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"51600","1","52","74","0","2023","A","",0,2,349447,0,0,2880,149763,"",0.00,1.03,1.29,0.00,0.00,1.07,1.07,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","522","75","0","2023","A","",0,2,349447,0,0,2880,149763,"",0.00,2.07,3.27,0.00,0.00,1.35,1.35,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","5222","76","0","2023","A","",0,2,349447,0,0,2880,149763,"",0.00,2.07,3.27,0.00,0.00,1.35,1.35,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","52229","77","0","2023","A","",0,2,349447,0,0,2880,149763,"",0.00,2.07,3.27,0.00,0.00,1.35,1.35,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","522292","78","0","2023","A","",0,2,349447,0,0,2880,149763,"",0.00,4.07,7.62,0.00,0.00,1.60,1.60,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","92","74","0","2023","A","",18,487,69280053,0,0,2739,142405,"",4.63,1.97,2.60,0.00,0.00,1.33,1.33,"",8,80.0,265,119.4,39758725,134.7,0,0.0,0,0.0,185,7.2,9576,7.2
"51600","1","921","75","0","2023","A","",4,112,16730458,0,0,2868,149157,"",15.04,4.70,7.05,0.00,0.00,1.50,1.50,"",0,0.0,42,60.0,7102386,73.8,0,0.0,0,0.0,229,8.7,11940,8.7
"51600","1","9211","76","0","2023","A","",4,112,16730458,0,0,2868,149157,"",15.04,4.70,7.05,0.00,0.00,1.50,1.50,"",0,0.0,42,60.0,7102386,73.8,0,0.0,0,0.0,229,8.7,11940,8.7
"51600","1","92113","77","0","2023","A","",1,34,5259897,0,0,2946,153201,"",11.20,2.20,3.44,0.00,0.00,1.55,1.55,"",0,0.0,27,385.7,4252478,422.1,0,0.0,0,0.0,243,9.0,12631,9.0
"51600","1","921130","78","0","2023","A","",1,34,5259897,0,0,2946,153201,"",11.20,2.20,3.44,0.00,0.00,1.55,1.55,"",0,0.0,27,385.7,4252478,422.1,0,0.0,0,0.0,243,9.0,12631,9.0
"51600","1","92119","77","0","2023","A","",3,78,11470561,0,0,2834,147373,"",17.23,14.83,20.01,0.00,0.00,1.35,1.35,"",0,0.0,15,23.8,2849908,33.1,0,0.0,0,0.0,203,7.7,10537,7.7
"51600","1","921190","78","0","2023","A","",3,78,11470561,0,0,2834,147373,"",17.23,14.83,20.01,0.00,0.00,1.35,1.35,"",0,0.0,15,23.8,2849908,33.1,0,0.0,0,0.0,203,7.7,10537,7.7
"51600","1","922","75","0","2023","A","",1,29,4039462,0,0,2648,137709,"",1.87,0.71,0.82,0.00,0.00,1.13,1.13,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","9221","76","0","2023","A","",1,29,4039462,0,0,2648,137709,"",1.87,0.71,0.82,0.00,0.00,1.13,1.13,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","92219","77","0","2023","A","",1,29,4039462,0,0,2648,137709,"",11.35,6.10,7.28,0.00,0.00,1.18,1.18,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","922190","78","0","2023","A","",1,29,4039462,0,0,2648,137709,"",11.35,6.10,7.28,0.00,0.00,1.18,1.18,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","923","75","0","2023","A","",2,53,7443497,0,0,2714,141109,"",4.91,1.51,1.94,0.00,0.00,1.29,1.29,"",1,100.0,46,657.1,6631521,816.7,0,0.0,0,0.0,535,24.6,27810,24.5
"51600","1","9231","76","0","2023","A","",2,53,7443497,0,0,2714,141109,"",4.91,1.51,1.94,0.00,0.00,1.29,1.29,"",1,100.0,46,657.1,6631521,816.7,0,0.0,0,0.0,535,24.6,27810,24.5
"51600","1","92311","77","0","2023","A","",1,27,4134228,0,0,2981,155034,"",52.09,59.22,68.76,0.00,0.00,1.18,1.18,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","923110","78","0","2023","A","",1,27,4134228,0,0,2981,155034,"",52.09,59.22,68.76,0.00,0.00,1.18,1.18,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","1","92312","77","0","2023","A","",1,26,3309269,0,0,2440,126873,"",8.51,2.66,2.56,0.00,0.00,0.96,0.96,"",0,0.0,19,271.4,2497293,307.6,0,0.0,0,0.0,261,12.0,13574,12.0
"51600","1","923120","78","0","2023","A","",1,26,3309269,0,0,2440,126873,"",8.51,2.66,2.56,0.00,0.00,0.96,0.96,"",0,0.0,19,271.4,2497293,307.6,0,0.0,0,0.0,261,12.0,13574,12.0
"51600","1","924","75","0","2023","A","",2,24,3433164,0,0,2751,143049,"",2.53,1.56,2.27,0.00,0.00,1.46,1.46,"",1,100.0,18,300.0,2547610,287.7,0,0.0,0,0.0,-211,-7.1,-10960,-7.1
"51600","1","9241","76","0","2023","A","",2,24,3433164,0,0,2751,143049,"",2.53,1.56,2.27,0.00,0.00,1.46,1.46,"",1,100.0,18,300.0,2547610,287.7,0,0.0,0,0.0,-211,-7.1,-10960,-7.1
"51600","1","92411","77","0","2023","A","",1,13,1820267,0,0,2609,135672,"",19.34,4.64,5.10,0.00,0.00,1.06,1.06,"",1,100.0,10,333.3,1324147,266.9,0,0.0,0,0.0,-253,-8.8,-13164,-8.8
"51600","1","924110","78","0","2023","A","",1,13,1820267,0,0,2609,135672,"",19.34,4.64,5.10,0.00,0.00,1.06,1.06,"",1,100.0,10,333.3,1324147,266.9,0,0.0,0,0.0,-253,-8.8,-13164,-8.8
"51600","1","92412","77","0","2023","A","",1,11,1612897,0,0,2931,152400,"",1.35,0.87,1.40,0.00,0.00,1.67,1.67,"",1,100.0,9,450.0,1223463,314.2,0,0.0,0,0.0,-168,-5.4,-8745,-5.4
"51600","1","924120","78","0","2023","A","",1,11,1612897,0,0,2931,152400,"",1.35,0.87,1.40,0.00,0.00,1.67,1.67,"",1,100.0,9,450.0,1223463,314.2,0,0.0,0,0.0,-168,-5.4,-8745,-5.4
"51600","1","926","75","0","2023","A","",6,143,19565354,0,0,2628,136661,"",4.11,3.75,4.65,0.00,0.00,1.24,1.24,"",3,100.0,97,210.9,13990311,250.9,0,0.0,0,0.0,280,11.9,14580,11.9
"51600","1","9261","76","0","2023","A","",6,143,19565354,0,0,2628,136661,"",4.11,3.75,4.65,0.00,0.00,1.24,1.24,"",3,100.0,97,210.9,13990311,250.9,0,0.0,0,0.0,280,11.9,14580,11.9
"51600","1","92611","77","0","2023","A","",2,47,6257140,0,0,2547,132426,"",3.12,6.23,7.43,0.00,0.00,1.19,1.19,"",0,0.0,20,74.1,3299640,111.6,0,0.0,0,0.0,466,22.4,24225,22.4
"51600","1","926110","78","0","2023","A","",2,47,6257140,0,0,2547,132426,"",3.12,6.23,7.43,0.00,0.00,1.19,1.19,"",0,0.0,20,74.1,3299640,111.6,0,0.0,0,0.0,466,22.4,24225,22.4
"51600","1","92612","77","0","2023","A","",1,32,4543045,0,0,2695,140145,"",6.58,1.91,2.66,0.00,0.00,1.37,1.37,"",0,0.0,25,357.1,3471868,324.1,0,0.0,0,0.0,-82,-3.0,-4283,-3.0
"51600","1","926120","78","0","2023","A","",1,32,4543045,0,0,2695,140145,"",6.58,1.91,2.66,0.00,0.00,1.37,1.37,"",0,0.0,25,357.1,3471868,324.1,0,0.0,0,0.0,-82,-3.0,-4283,-3.0
"51600","1","92614","77","0","2023","A","",3,64,8765169,0,0,2655,138034,"",6.12,8.85,13.01,0.00,0.00,1.48,1.48,"",2,200.0,53,481.8,7218803,466.8,0,0.0,0,0.0,-69,-2.5,-3618,-2.6
"51600","1","926140","78","0","2023","A","",3,64,8765169,0,0,2655,138034,"",6.12,8.85,13.01,0.00,0.00,1.48,1.48,"",2,200.0,53,481.8,7218803,466.8,0,0.0,0,0.0,-69,-2.5,-3618,-2.6
"51600","1","927","75","0","2023","A","",1,11,1814383,0,0,3196,166203,"",61.52,3.99,4.62,0.00,0.00,1.17,1.17,"",0,0.0,5,83.3,705045,63.6,0,0.0,0,0.0,-360,-10.1,-18687,-10.1
"51600","1","9271","76","0","2023","A","",1,11,1814383,0,0,3196,166203,"",61.52,3.99,4.62,0.00,0.00,1.17,1.17,"",0,0.0,5,83.3,705045,63.6,0,0.0,0,0.0,-360,-10.1,-18687,-10.1
"51600","1","92711","77","0","2023","A","",1,11,1814383,0,0,3196,166203,"",61.52,3.99,4.62,0.00,0.00,1.17,1.17,"",0,0.0,5,83.3,705045,63.6,0,0.0,0,0.0,-360,-10.1,-18687,-10.1
"51600","1","927110","78","0","2023","A","",1,11,1814383,0,0,3196,166203,"",61.52,3.99,4.62,0.00,0.00,1.17,1.17,"",0,0.0,5,83.3,705045,63.6,0,0.0,0,0.0,-360,-10.1,-18687,-10.1
"51600","1","928","75","0","2023","A","",2,114,16253735,0,0,2738,142368,"",5.16,1.26,1.77,0.00,0.00,1.40,1.40,"",0,0.0,26,29.5,4742390,41.2,0,0.0,0,0.0,208,8.2,10810,8.2
"51600","1","9281","76","0","2023","A","",2,114,16253735,0,0,2738,142368,"",5.16,1.26,1.77,0.00,0.00,1.40,1.40,"",0,0.0,26,29.5,4742390,41.2,0,0.0,0,0.0,208,8.2,10810,8.2
"51600","1","92811","77","0","2023","A","",1,113,16047025,0,0,2733,142114,"",3.48,1.35,1.92,0.00,0.00,1.42,1.42,"",0,0.0,26,29.9,4604056,40.2,0,0.0,0,0.0,206,8.2,10711,8.2
"51600","1","928110","78","0","2023","A","",1,113,16047025,0,0,2733,142114,"",3.48,1.35,1.92,0.00,0.00,1.42,1.42,"",0,0.0,26,29.9,4604056,40.2,0,0.0,0,0.0,206,8.2,10711,8.2
"51600","1","92812","77","0","2023","A","",1,1,206710,0,0,3180,165368,"",9.97,0.16,0.26,0.00,0.00,1.35,1.35,"",0,0.0,1,100.0,138334,202.3,0,0.0,0,0.0,24,0.8,1266,0.8
"51600","1","928120","78","0","2023","A","",1,1,206710,0,0,3180,165368,"",9.97,0.16,0.26,0.00,0.00,1.35,1.35,"",0,0.0,1,100.0,138334,202.3,0,0.0,0,0.0,24,0.8,1266,0.8
"51600","2","10","71","0","2023","A","",25,362,28989594,0,0,1540,80063,"",2.24,0.51,0.54,0.00,0.00,1.06,1.06,"",5,25.0,32,9.7,3679164,14.5,0,0.0,0,0.0,65,4.4,3365,4.4
"51600","2","101","72","0","2023","A","",1,18,1546748,0,0,1637,85142,"",3.23,1.60,2.16,0.00,0.00,1.34,1.34,"",1,100.0,17,1700.0,1503336,3463.0,0,0.0,0,0.0,385,30.8,20024,30.8
"51600","2","1012","73","0","2023","A","",1,18,1546748,0,0,1637,85142,"",3.52,1.65,2.23,0.00,0.00,1.34,1.33,"",1,100.0,17,1700.0,1503336,3463.0,0,0.0,0,0.0,385,30.8,20024,30.8
"51600","2","102","72","0","2023","A","",24,344,27442846,0,0,1535,79795,"",2.21,0.49,0.52,0.00,0.00,1.05,1.05,"",4,20.0,15,4.6,2175828,8.6,0,0.0,0,0.0,60,4.1,3073,4.0
"51600","2","1025","73","0","2023","A","",4,166,15750074,0,0,1823,94785,"",1.72,0.41,0.51,0.00,0.00,1.25,1.25,"",0,0.0,11,7.1,1047827,7.1,0,0.0,0,0.0,-1,-0.1,-68,-0.1
"51600","2","1026","73","0","2023","A","",1,1,15413,0,0,445,23120,"",6.79,0.35,0.12,0.00,0.00,0.52,0.52,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","2","1028","73","0","2023","A","",20,177,11677359,0,0,1268,65943,"",2.52,0.64,0.56,0.00,0.00,0.87,0.87,"",4,25.0,3,1.7,1112588,10.5,0,0.0,0,0.0,103,8.8,5342,8.8
"51600","2","23","74","0","2023","A","",1,18,1546748,0,0,1637,85142,"",3.52,1.65,2.23,0.00,0.00,1.34,1.33,"",1,100.0,17,1700.0,1503336,3463.0,0,0.0,0,0.0,385,30.8,20024,30.8
"51600","2","237","75","0","2023","A","",1,18,1546748,0,0,1637,85142,"",3.56,1.66,2.24,0.00,0.00,1.34,1.34,"",1,100.0,17,1700.0,1503336,3463.0,0,0.0,0,0.0,385,30.8,20024,30.8
"51600","2","2373","76","0","2023","A","",1,18,1546748,0,0,1637,85142,"N",3.56,0,0,0,0,0,0,"",1,100.0,17,1700.0,1503336,3463.0,0,0.0,0,0.0,385,30.8,20024,30.8
"51600","2","23731","77","0","2023","A","",1,18,1546748,0,0,1637,85142,"N",3.56,0,0,0,0,0,0,"",1,100.0,17,1700.0,1503336,3463.0,0,0.0,0,0.0,385,30.8,20024,30.8
"51600","2","237310","78","0","2023","A","",1,18,1546748,0,0,1637,85142,"N",3.56,0,0,0,0,0,0,"",1,100.0,17,1700.0,1503336,3463.0,0,0.0,0,0.0,385,30.8,20024,30.8
"51600","2","61","74","0","2023","A","",2,60,8680112,0,0,2778,144468,"",1.56,0.20,0.38,0.00,0.00,1.93,1.93,"",0,0.0,-4,-6.2,-158283,-1.8,0,0.0,0,0.0,119,4.5,6188,4.5
"51600","2","611","75","0","2023","A","",2,60,8680112,0,0,2778,144468,"",1.56,0.20,0.38,0.00,0.00,1.93,1.93,"",0,0.0,-4,-6.2,-158283,-1.8,0,0.0,0,0.0,119,4.5,6188,4.5
"51600","2","6113","76","0","2023","A","",2,60,8680112,0,0,2778,144468,"",2.10,0.23,0.42,0.00,0.00,1.84,1.84,"",0,0.0,-4,-6.2,-158283,-1.8,0,0.0,0,0.0,119,4.5,6188,4.5
"51600","2","61131","77","0","2023","A","",2,60,8680112,0,0,2778,144468,"",2.10,0.23,0.42,0.00,0.00,1.84,1.84,"",0,0.0,-4,-6.2,-158283,-1.8,0,0.0,0,0.0,119,4.5,6188,4.5
"51600","2","611310","78","0","2023","A","",2,60,8680112,0,0,2778,144468,"",2.10,0.23,0.42,0.00,0.00,1.84,1.84,"",0,0.0,-4,-6.2,-158283,-1.8,0,0.0,0,0.0,119,4.5,6188,4.5
"51600","2","62","74","0","2023","A","",2,106,7069962,0,0,1282,66645,"",1.91,1.06,0.91,0.00,0.00,0.85,0.85,"",0,0.0,15,16.5,1206110,20.6,0,0.0,0,0.0,44,3.6,2266,3.5
"51600","2","624","75","0","2023","A","",2,106,7069962,0,0,1282,66645,"",4.89,6.97,7.70,0.00,0.00,1.10,1.10,"",0,0.0,15,16.5,1206110,20.6,0,0.0,0,0.0,44,3.6,2266,3.5
"51600","2","6243","76","0","2023","A","",2,106,7069962,0,0,1282,66645,"",19.66,58.42,66.84,0.00,0.00,1.14,1.14,"",0,0.0,15,16.5,1206110,20.6,0,0.0,0,0.0,44,3.6,2266,3.5
"51600","2","62431","77","0","2023","A","",2,106,7069962,0,0,1282,66645,"",19.66,58.42,66.84,0.00,0.00,1.14,1.14,"",0,0.0,15,16.5,1206110,20.6,0,0.0,0,0.0,44,3.6,2266,3.5
"51600","2","624310","78","0","2023","A","",2,106,7069962,0,0,1282,66645,"",19.66,58.42,66.84,0.00,0.00,1.14,1.14,"",0,0.0,15,16.5,1206110,20.6,0,0.0,0,0.0,44,3.6,2266,3.5
"51600","2","71","74","0","2023","A","",1,1,15413,0,0,445,23120,"N",6.89,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","2","712","75","0","2023","A","",1,1,15413,0,0,445,23120,"",7.43,0.47,0.17,0.00,0.00,0.52,0.52,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","2","7121","76","0","2023","A","",1,1,15413,0,0,445,23120,"",7.43,0.47,0.17,0.00,0.00,0.52,0.52,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","2","71219","77","0","2023","A","",1,1,15413,0,0,445,23120,"",9.82,0.69,0.25,0.00,0.00,0.54,0.54,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","2","712190","78","0","2023","A","",1,1,15413,0,0,445,23120,"",9.82,0.69,0.25,0.00,0.00,0.54,0.54,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","2","92","74","0","2023","A","",20,177,11677359,0,0,1268,65943,"",2.52,0.64,0.56,0.00,0.00,0.87,0.87,"",4,25.0,3,1.7,1112588,10.5,0,0.0,0,0.0,103,8.8,5342,8.8
"51600","2","921","75","0","2023","A","",2,35,2517267,0,0,1367,71076,"",2.03,0.99,0.87,0.00,0.00,0.87,0.87,"",0,0.0,-7,-16.7,-207519,-7.6,0,0.0,0,0.0,104,8.2,5419,8.3
"51600","2","9211","76","0","2023","A","",2,35,2517267,0,0,1367,71076,"",2.03,0.99,0.87,0.00,0.00,0.87,0.87,"",0,0.0,-7,-16.7,-207519,-7.6,0,0.0,0,0.0,104,8.2,5419,8.3
"51600","2","92113","77","0","2023","A","",2,35,2517267,0,0,1367,71076,"",5.35,2.30,2.01,0.00,0.00,0.86,0.86,"",0,0.0,-7,-16.7,-207519,-7.6,0,0.0,0,0.0,104,8.2,5419,8.3
"51600","2","921130","78","0","2023","A","",2,35,2517267,0,0,1367,71076,"",5.35,2.30,2.01,0.00,0.00,0.86,0.86,"",0,0.0,-7,-16.7,-207519,-7.6,0,0.0,0,0.0,104,8.2,5419,8.3
"51600","2","922","75","0","2023","A","",10,98,6829346,0,0,1336,69451,"",4.44,0.96,0.84,0.00,0.00,0.88,0.88,"",1,11.1,1,1.0,680513,11.1,0,0.0,0,0.0,113,9.2,5842,9.2
"51600","2","9221","76","0","2023","A","",10,98,6829346,0,0,1336,69451,"",4.44,0.96,0.84,0.00,0.00,0.88,0.88,"",1,11.1,1,1.0,680513,11.1,0,0.0,0,0.0,113,9.2,5842,9.2
"51600","2","92211","77","0","2023","A","",3,5,185265,0,0,690,35858,"",4.82,0.32,0.15,0.00,0.00,0.45,0.45,"",0,0.0,-1,-16.7,12250,7.1,0,0.0,0,0.0,85,14.0,4401,14.0
"51600","2","922110","78","0","2023","A","",3,5,185265,0,0,690,35858,"",4.82,0.32,0.15,0.00,0.00,0.45,0.45,"",0,0.0,-1,-16.7,12250,7.1,0,0.0,0,0.0,85,14.0,4401,14.0
"51600","2","92212","77","0","2023","A","",1,2,158050,0,0,1520,79025,"",2.56,0.13,0.11,0.00,0.00,0.83,0.83,"",0,0.0,1,100.0,56951,56.3,0,0.0,0,0.0,-424,-21.8,-22074,-21.8
"51600","2","922120","78","0","2023","A","",1,2,158050,0,0,1520,79025,"",2.56,0.13,0.11,0.00,0.00,0.83,0.83,"",0,0.0,1,100.0,56951,56.3,0,0.0,0,0.0,-424,-21.8,-22074,-21.8
"51600","2","92213","77","0","2023","A","",1,39,3044182,0,0,1498,77890,"",3.19,4.26,4.09,0.00,0.00,0.96,0.96,"",0,0.0,1,2.6,249485,8.9,0,0.0,0,0.0,84,5.9,4345,5.9
"51600","2","922130","78","0","2023","A","",1,39,3044182,0,0,1498,77890,"",3.19,4.26,4.09,0.00,0.00,0.96,0.96,"",0,0.0,1,2.6,249485,8.9,0,0.0,0,0.0,84,5.9,4345,5.9
"51600","2","92214","77","0","2023","A","",4,51,3353792,0,0,1263,65653,"",6.18,0.94,0.84,0.00,0.00,0.89,0.89,"",1,33.3,0,0.0,357338,11.9,0,0.0,0,0.0,137,12.2,7090,12.1
"51600","2","922140","78","0","2023","A","",4,51,3353792,0,0,1263,65653,"",6.18,0.94,0.84,0.00,0.00,0.89,0.89,"",1,33.3,0,0.0,357338,11.9,0,0.0,0,0.0,137,12.2,7090,12.1
"51600","2","92215","77","0","2023","A","",1,1,88057,0,0,1693,88057,"",6.81,0.33,0.42,0.00,0.00,1.29,1.29,"",0,0.0,0,0.0,4489,5.4,0,0.0,0,0.0,86,5.4,4489,5.4
"51600","2","922150","78","0","2023","A","",1,1,88057,0,0,1693,88057,"",6.81,0.33,0.42,0.00,0.00,1.29,1.29,"",0,0.0,0,0.0,4489,5.4,0,0.0,0,0.0,86,5.4,4489,5.4
"51600","2","923","75","0","2023","A","",3,13,1208305,0,0,1776,92355,"",1.75,0.21,0.27,0.00,0.00,1.30,1.30,"",1,50.0,2,18.2,305600,33.9,0,0.0,0,0.0,174,10.9,9028,10.8
"51600","2","9231","76","0","2023","A","",3,13,1208305,0,0,1776,92355,"",1.75,0.21,0.27,0.00,0.00,1.30,1.30,"",1,50.0,2,18.2,305600,33.9,0,0.0,0,0.0,174,10.9,9028,10.8
"51600","2","92312","77","0","2023","A","",1,0,4863,0,0,1122,58356,"",1.79,0.00,0.00,0.00,0.00,0.80,0.80,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","2","923120","78","0","2023","A","",1,0,4863,0,0,1122,58356,"",1.79,0.00,0.00,0.00,0.00,0.80,0.80,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51600","2","92313","77","0","2023","A","",1,11,1070209,0,0,1871,97292,"",1.15,0.33,0.46,0.00,0.00,1.42,1.42,"",0,0.0,1,10.0,223846,26.4,0,0.0,0,0.0,173,10.2,8976,10.2
"51600","2","923130","78","0","2023","A","",1,11,1070209,0,0,1871,97292,"",1.15,0.33,0.46,0.00,0.00,1.42,1.42,"",0,0.0,1,10.0,223846,26.4,0,0.0,0,0.0,173,10.2,8976,10.2
"51600","2","92314","77","0","2023","A","",1,2,133233,0,0,1281,66617,"",11.16,1.80,1.95,0.00,0.00,1.08,1.08,"",0,0.0,1,100.0,76891,136.5,0,0.0,0,0.0,414,47.8,21543,47.8
"51600","2","923140","78","0","2023","A","",1,2,133233,0,0,1281,66617,"",11.16,1.80,1.95,0.00,0.00,1.08,1.08,"",0,0.0,1,100.0,76891,136.5,0,0.0,0,0.0,414,47.8,21543,47.8
"51600","2","924","75","0","2023","A","",2,4,235602,0,0,1133,58901,"",1.84,0.17,0.15,0.00,0.00,0.85,0.84,"",1,100.0,0,0.0,28204,13.6,0,0.0,0,0.0,195,20.8,10101,20.7
"51600","2","9241","76","0","2023","A","",2,4,235602,0,0,1133,58901,"",1.84,0.17,0.15,0.00,0.00,0.85,0.84,"",1,100.0,0,0.0,28204,13.6,0,0.0,0,0.0,195,20.8,10101,20.7
"51600","2","92412","77","0","2023","A","",2,4,235602,0,0,1133,58901,"",2.28,0.24,0.23,0.00,0.00,0.94,0.94,"",1,100.0,0,0.0,28204,13.6,0,0.0,0,0.0,195,20.8,10101,20.7
"51600","2","924120","78","0","2023","A","",2,4,235602,0,0,1133,58901,"",2.28,0.24,0.23,0.00,0.00,0.94,0.94,"",1,100.0,0,0.0,28204,13.6,0,0.0,0,0.0,195,20.8,10101,20.7
"51600","2","926","75","0","2023","A","",4,26,886839,0,0,650,33784,"",2.34,0.56,0.25,0.00,0.00,0.45,0.45,"",2,100.0,5,23.8,305790,52.6,0,0.0,0,0.0,120,22.6,6224,22.6
"51600","2","9261","76","0","2023","A","",4,26,886839,0,0,650,33784,"",2.34,0.56,0.25,0.00,0.00,0.45,0.45,"",2,100.0,5,23.8,305790,52.6,0,0.0,0,0.0,120,22.6,6224,22.6
"51600","2","92612","77","0","2023","A","",2,1,102477,0,0,1478,76858,"",3.23,0.04,0.05,0.00,0.00,0.99,0.99,"",1,100.0,0,0.0,11409,12.5,0,0.0,0,0.0,-273,-15.6,-14210,-15.6
"51600","2","926120","78","0","2023","A","",2,1,102477,0,0,1478,76858,"",3.23,0.04,0.05,0.00,0.00,0.99,0.99,"",1,100.0,0,0.0,11409,12.5,0,0.0,0,0.0,-273,-15.6,-14210,-15.6
