"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"24033","1","44-45","74","0","2023","A","",1,107,4794265,0,0,861,44771,"",0.92,1.27,1.50,0.00,0.00,1.18,1.18,"",-1,-50.0,5,4.9,338765,7.6,0,0.0,0,0.0,18,2.1,946,2.2
"24033","1","445","75","0","2023","A","",1,107,4794265,0,0,861,44771,"",3.23,5.13,4.66,0.00,0.00,0.91,0.91,"",0,0.0,5,4.9,338765,7.6,0,0.0,0,0.0,18,2.1,946,2.2
"24033","1","4451","76","0","2023","A","",1,107,4794265,0,0,861,44771,"",3.23,5.13,4.66,0.00,0.00,0.91,0.91,"",0,0.0,5,4.9,338765,7.6,0,0.0,0,0.0,18,2.1,946,2.2
"24033","1","44511","77","0","2023","A","",1,107,4794265,0,0,861,44771,"",3.74,5.45,4.86,0.00,0.00,0.89,0.89,"",0,0.0,5,4.9,338765,7.6,0,0.0,0,0.0,18,2.1,946,2.2
"24033","1","445110","78","0","2023","A","",1,107,4794265,0,0,861,44771,"",3.74,5.45,4.86,0.00,0.00,0.89,0.89,"",0,0.0,5,4.9,338765,7.6,0,0.0,0,0.0,18,2.1,946,2.2
"24033","1","48-49","74","0","2023","A","",35,2541,175795811,0,0,1331,69195,"",0.78,1.98,1.94,0.00,0.00,0.98,0.98,"",1,2.9,-80,-3.1,6084401,3.6,0,0.0,0,0.0,86,6.9,4434,6.8
"24033","1","491","75","0","2023","A","",34,2526,174534481,0,0,1329,69095,"",0.76,2.01,2.01,0.00,0.00,1.00,1.00,"",1,3.0,-81,-3.1,5887340,3.5,0,0.0,0,0.0,85,6.8,4405,6.8
"24033","1","4911","76","0","2023","A","",34,2526,174534481,0,0,1329,69095,"",0.76,2.01,2.01,0.00,0.00,1.00,1.00,"",1,3.0,-81,-3.1,5887340,3.5,0,0.0,0,0.0,85,6.8,4405,6.8
"24033","1","49111","77","0","2023","A","",34,2526,174534481,0,0,1329,69095,"",0.76,2.01,2.01,0.00,0.00,1.00,1.00,"",1,3.0,-81,-3.1,5887340,3.5,0,0.0,0,0.0,85,6.8,4405,6.8
"24033","1","491110","78","0","2023","A","",34,2526,174534481,0,0,1329,69095,"",0.76,2.01,2.01,0.00,0.00,1.00,1.00,"",1,3.0,-81,-3.1,5887340,3.5,0,0.0,0,0.0,85,6.8,4405,6.8
"24033","1","493","75","0","2023","A","",1,15,1261330,0,0,1663,86491,"",65.86,5.22,15.99,0.00,0.00,3.15,3.15,"",0,0.0,1,7.1,197061,18.5,0,0.0,0,0.0,156,10.4,8140,10.4
"24033","1","4931","76","0","2023","A","",1,15,1261330,0,0,1663,86491,"",65.86,5.22,15.99,0.00,0.00,3.15,3.15,"",0,0.0,1,7.1,197061,18.5,0,0.0,0,0.0,156,10.4,8140,10.4
"24033","1","49311","77","0","2023","A","",1,15,1261330,0,0,1663,86491,"",82.32,5.48,19.45,0.00,0.00,3.65,3.65,"",0,0.0,1,7.1,197061,18.5,0,0.0,0,0.0,156,10.4,8140,10.4
"24033","1","493110","78","0","2023","A","",1,15,1261330,0,0,1663,86491,"",82.32,5.48,19.45,0.00,0.00,3.65,3.65,"",0,0.0,1,7.1,197061,18.5,0,0.0,0,0.0,156,10.4,8140,10.4
"24033","1","51","74","0","2023","A","",1,7,216253,0,0,624,32438,"",4.42,0.51,0.17,0.00,0.00,0.35,0.35,"",0,0.0,1,16.7,57665,36.4,0,0.0,0,0.0,129,26.1,6721,26.1
"24033","1","519","75","0","2023","A","",1,7,216253,0,0,624,32438,"",4.99,0.65,0.20,0.00,0.00,0.33,0.33,"",0,0.0,1,16.7,57665,36.4,0,0.0,0,0.0,129,26.1,6721,26.1
"24033","1","5192","76","0","2023","A","",1,7,216253,0,0,624,32438,"",4.99,0.65,0.20,0.00,0.00,0.33,0.33,"",0,0.0,1,16.7,57665,36.4,0,0.0,0,0.0,129,26.1,6721,26.1
"24033","1","51921","77","0","2023","A","",1,7,216253,0,0,624,32438,"",4.99,0.65,0.20,0.00,0.00,0.33,0.33,"",0,0.0,1,16.7,57665,36.4,0,0.0,0,0.0,129,26.1,6721,26.1
"24033","1","519210","78","0","2023","A","",1,7,216253,0,0,624,32438,"",4.99,0.65,0.20,0.00,0.00,0.33,0.33,"",0,0.0,1,16.7,57665,36.4,0,0.0,0,0.0,129,26.1,6721,26.1
"24033","1","52","74","0","2023","A","",2,403,54690974,0,0,2610,135738,"",1.62,15.30,14.80,0.00,0.00,0.97,0.97,"",1,100.0,77,23.6,12898625,30.9,0,0.0,0,0.0,147,6.0,7639,6.0
"24033","1","522","75","0","2023","A","",2,403,54690974,0,0,2610,135738,"",2.05,30.61,37.49,0.00,0.00,1.23,1.23,"",1,100.0,77,23.6,12898625,30.9,0,0.0,0,0.0,147,6.0,7639,6.0
"24033","1","5222","76","0","2023","A","",2,403,54690974,0,0,2610,135738,"",2.06,30.62,37.50,0.00,0.00,1.23,1.23,"",1,100.0,77,23.6,12898625,30.9,0,0.0,0,0.0,147,6.0,7639,6.0
"24033","1","52229","77","0","2023","A","",2,403,54690974,0,0,2610,135738,"",2.06,30.62,37.50,0.00,0.00,1.23,1.23,"",1,100.0,77,23.6,12898625,30.9,0,0.0,0,0.0,147,6.0,7639,6.0
"24033","1","522292","78","0","2023","A","",1,60,7037657,0,0,2275,118280,"",2.28,8.96,11.25,0.00,0.00,1.27,1.27,"",1,100.0,48,400.0,5533359,367.8,0,0.0,0,0.0,-136,-5.6,-7078,-5.6
"24033","1","522299","78","0","2023","A","",1,343,47653317,0,0,2669,138762,"",1.88,53.04,57.22,0.00,0.00,1.08,1.08,"",0,0.0,29,9.2,7365266,18.3,0,0.0,0,0.0,204,8.3,10558,8.2
"24033","1","54","74","0","2023","A","",7,632,98393775,0,0,2995,155748,"",3.57,4.40,6.70,0.00,0.00,1.52,1.52,"",0,0.0,27,4.5,7980466,8.8,0,0.0,0,0.0,121,4.2,6305,4.2
"24033","1","541","75","0","2023","A","",7,632,98393775,0,0,2995,155748,"",3.57,4.40,6.70,0.00,0.00,1.52,1.52,"",0,0.0,27,4.5,7980466,8.8,0,0.0,0,0.0,121,4.2,6305,4.2
"24033","1","5413","76","0","2023","A","",1,32,3550830,0,0,2151,111837,"",0.83,0.28,0.31,0.00,0.00,1.13,1.13,"",0,0.0,13,68.4,1500653,73.2,0,0.0,0,0.0,39,1.8,2006,1.8
"24033","1","54133","77","0","2023","A","",1,32,3550830,0,0,2151,111837,"",0.83,0.29,0.33,0.00,0.00,1.13,1.13,"",0,0.0,13,68.4,1500653,73.2,0,0.0,0,0.0,39,1.8,2006,1.8
"24033","1","541330","78","0","2023","A","",1,32,3550830,0,0,2151,111837,"",0.83,0.29,0.33,0.00,0.00,1.13,1.13,"",0,0.0,13,68.4,1500653,73.2,0,0.0,0,0.0,39,1.8,2006,1.8
"24033","1","5416","76","0","2023","A","",1,1,61915,0,0,1191,61915,"",9.28,0.60,0.32,0.00,0.00,0.53,0.53,"",0,0.0,0,0.0,5010,8.8,0,0.0,0,0.0,181,17.9,9387,17.9
"24033","1","54161","77","0","2023","A","",1,1,61915,0,0,1191,61915,"",14.01,5.34,6.10,0.00,0.00,1.14,1.14,"",0,0.0,0,0.0,5010,8.8,0,0.0,0,0.0,181,17.9,9387,17.9
"24033","1","541613","78","0","2023","A","",1,1,61915,0,0,1191,61915,"",24.39,14.14,15.04,0.00,0.00,1.05,1.05,"",0,0.0,0,0.0,5010,8.8,0,0.0,0,0.0,181,17.9,9387,17.9
"24033","1","5417","76","0","2023","A","",4,570,89685796,0,0,3024,157252,"",27.16,36.29,44.28,0.00,0.00,1.22,1.22,"",0,0.0,10,1.8,5780224,6.9,0,0.0,0,0.0,141,4.9,7331,4.9
"24033","1","54171","77","0","2023","A","",4,570,89685796,0,0,3024,157252,"",27.44,36.29,44.28,0.00,0.00,1.22,1.22,"",0,0.0,10,1.8,5780224,6.9,0,0.0,0,0.0,141,4.9,7331,4.9
"24033","1","541715","78","0","2023","A","",4,570,89685796,0,0,3024,157252,"",32.93,51.12,59.18,0.00,0.00,1.16,1.16,"",0,0.0,10,1.8,5780224,6.9,0,0.0,0,0.0,141,4.9,7331,4.9
"24033","1","5419","76","0","2023","A","",1,29,5095234,0,0,3418,177741,"",4.81,3.19,5.03,0.00,0.00,1.60,1.60,"",0,0.0,3,11.5,694579,15.8,0,0.0,0,0.0,110,3.3,5728,3.3
"24033","1","54199","77","0","2023","A","",1,29,5095234,0,0,3418,177741,"",4.88,3.54,5.19,0.00,0.00,1.48,1.48,"",0,0.0,3,11.5,694579,15.8,0,0.0,0,0.0,110,3.3,5728,3.3
"24033","1","541990","78","0","2023","A","",1,29,5095234,0,0,3418,177741,"",4.88,3.54,5.19,0.00,0.00,1.48,1.48,"",0,0.0,3,11.5,694579,15.8,0,0.0,0,0.0,110,3.3,5728,3.3
"24033","1","56","74","0","2023","A","",2,2,105987,0,0,874,45423,"",8.55,0.57,0.61,0.00,0.00,0.93,0.92,"",0,0.0,1,100.0,31689,42.7,0,0.0,0,0.0,-135,-13.4,-7023,-13.4
"24033","1","561","75","0","2023","A","",2,2,105987,0,0,874,45423,"",9.69,0.61,0.66,0.00,0.00,0.92,0.92,"",0,0.0,1,100.0,31689,42.7,0,0.0,0,0.0,-135,-13.4,-7023,-13.4
"24033","1","5614","76","0","2023","A","",1,1,54541,0,0,1049,54541,"",109.76,1.04,0.89,0.00,0.00,0.85,0.85,"",0,0.0,0,0.0,-5486,-9.1,0,0.0,0,0.0,-105,-9.1,-5486,-9.1
"24033","1","56149","77","0","2023","A","",1,1,54541,0,0,1049,54541,"",131.72,4.91,3.17,0.00,0.00,0.64,0.64,"",0,0.0,0,0.0,-5486,-9.1,0,0.0,0,0.0,-105,-9.1,-5486,-9.1
"24033","1","561499","78","0","2023","A","",1,1,54541,0,0,1049,54541,"",131.72,4.91,3.17,0.00,0.00,0.64,0.64,"",0,0.0,0,0.0,-5486,-9.1,0,0.0,0,0.0,-105,-9.1,-5486,-9.1
"24033","1","5615","76","0","2023","A","",1,1,51446,0,0,742,38585,"",6.39,0.86,1.23,0.00,0.00,1.08,1.08,"",0,0.0,1,100.0,37175,260.5,0,0.0,0,0.0,83,12.6,4335,12.7
"24033","1","56152","77","0","2023","A","",1,1,51446,0,0,742,38585,"",12.43,4.86,7.40,0.00,0.00,1.15,1.14,"",0,0.0,1,100.0,37175,260.5,0,0.0,0,0.0,83,12.6,4335,12.7
"24033","1","561520","78","0","2023","A","",1,1,51446,0,0,742,38585,"",12.43,4.86,7.40,0.00,0.00,1.15,1.14,"",0,0.0,1,100.0,37175,260.5,0,0.0,0,0.0,83,12.6,4335,12.7
"24033","1","61","74","0","2023","A","",1,69,7970484,0,0,2232,116075,"",3.62,2.65,3.38,0.00,0.00,1.28,1.28,"",0,0.0,-2,-2.8,140549,1.8,0,0.0,0,0.0,101,4.7,5274,4.8
"24033","1","611","75","0","2023","A","",1,69,7970484,0,0,2232,116075,"",3.62,2.65,3.38,0.00,0.00,1.28,1.28,"",0,0.0,-2,-2.8,140549,1.8,0,0.0,0,0.0,101,4.7,5274,4.8
"24033","1","6115","76","0","2023","A","",1,69,7970484,0,0,2232,116075,"",34.66,26.06,27.75,0.00,0.00,1.07,1.07,"",0,0.0,-2,-2.8,140549,1.8,0,0.0,0,0.0,101,4.7,5274,4.8
"24033","1","61151","77","0","2023","A","",1,69,7970484,0,0,2232,116075,"",34.66,26.06,27.75,0.00,0.00,1.07,1.07,"",0,0.0,-2,-2.8,140549,1.8,0,0.0,0,0.0,101,4.7,5274,4.8
"24033","1","611519","78","0","2023","A","",1,69,7970484,0,0,2232,116075,"",36.59,26.14,27.78,0.00,0.00,1.07,1.07,"",0,0.0,-2,-2.8,140549,1.8,0,0.0,0,0.0,101,4.7,5274,4.8
"24033","1","62","74","0","2023","A","",3,150,7223777,0,0,929,48320,"",1.59,0.17,0.08,0.00,0.00,0.48,0.48,"",0,0.0,8,5.6,530424,7.9,0,0.0,0,0.0,21,2.3,1101,2.3
"24033","1","624","75","0","2023","A","",3,150,7223777,0,0,929,48320,"",5.64,4.75,5.24,0.00,0.00,1.11,1.11,"",0,0.0,8,5.6,530424,7.9,0,0.0,0,0.0,21,2.3,1101,2.3
"24033","1","6241","76","0","2023","A","",1,2,64351,0,0,743,38611,"",4.54,0.40,0.26,0.00,0.00,0.76,0.76,"",0,0.0,-2,-50.0,-57434,-47.2,0,0.0,0,0.0,203,37.6,10507,37.4
"24033","1","62412","77","0","2023","A","",1,2,64351,0,0,743,38611,"",19.96,3.35,1.17,0.00,0.00,0.42,0.42,"",0,0.0,-2,-50.0,-57434,-47.2,0,0.0,0,0.0,203,37.6,10507,37.4
"24033","1","624120","78","0","2023","A","",1,2,64351,0,0,743,38611,"",19.96,3.35,1.17,0.00,0.00,0.42,0.42,"",0,0.0,-2,-50.0,-57434,-47.2,0,0.0,0,0.0,203,37.6,10507,37.4
"24033","1","6243","76","0","2023","A","",1,45,3685203,0,0,1566,81441,"",9.41,9.96,11.27,0.00,0.00,1.13,1.13,"",0,0.0,2,4.7,305286,9.0,0,0.0,0,0.0,51,3.4,2686,3.4
"24033","1","62431","77","0","2023","A","",1,45,3685203,0,0,1566,81441,"",9.41,9.96,11.27,0.00,0.00,1.13,1.13,"",0,0.0,2,4.7,305286,9.0,0,0.0,0,0.0,51,3.4,2686,3.4
"24033","1","624310","78","0","2023","A","",1,45,3685203,0,0,1566,81441,"",9.41,9.96,11.27,0.00,0.00,1.13,1.13,"",0,0.0,2,4.7,305286,9.0,0,0.0,0,0.0,51,3.4,2686,3.4
"24033","1","6244","76","0","2023","A","",1,103,3474223,0,0,651,33867,"",5.27,4.73,4.41,0.00,0.00,0.94,0.94,"",0,0.0,8,8.4,282572,8.9,0,0.0,0,0.0,1,0.2,93,0.3
"24033","1","62441","77","0","2023","A","",1,103,3474223,0,0,651,33867,"",5.27,4.73,4.41,0.00,0.00,0.94,0.94,"",0,0.0,8,8.4,282572,8.9,0,0.0,0,0.0,1,0.2,93,0.3
"24033","1","624410","78","0","2023","A","",1,103,3474223,0,0,651,33867,"",5.27,4.73,4.41,0.00,0.00,0.94,0.94,"",0,0.0,8,8.4,282572,8.9,0,0.0,0,0.0,1,0.2,93,0.3
"24033","1","71","74","0","2023","A","",5,436,37997570,0,0,1677,87184,"",3.14,5.29,7.20,0.00,0.00,1.36,1.36,"",-1,-16.7,-3,-0.7,1386799,3.8,0,0.0,0,0.0,72,4.5,3725,4.5
"24033","1","712","75","0","2023","A","",2,392,36629472,0,0,1799,93562,"",2.70,8.17,9.21,0.00,0.00,1.13,1.13,"",-1,-33.3,-6,-1.5,1249598,3.5,0,0.0,0,0.0,88,5.1,4612,5.2
"24033","1","7121","76","0","2023","A","",2,392,36629472,0,0,1799,93562,"",2.70,8.17,9.21,0.00,0.00,1.13,1.13,"",-1,-33.3,-6,-1.5,1249598,3.5,0,0.0,0,0.0,88,5.1,4612,5.2
"24033","1","71211","77","0","2023","A","",1,353,33398187,0,0,1820,94657,"",14.97,29.04,27.21,0.00,0.00,0.94,0.94,"",0,0.0,-16,-4.3,305752,0.9,0,0.0,0,0.0,95,5.5,4976,5.5
"24033","1","712110","78","0","2023","A","",1,353,33398187,0,0,1820,94657,"",14.97,29.04,27.21,0.00,0.00,0.94,0.94,"",0,0.0,-16,-4.3,305752,0.9,0,0.0,0,0.0,95,5.5,4976,5.5
"24033","1","71219","77","0","2023","A","",1,39,3231285,0,0,1607,83568,"",1.58,1.12,1.22,0.00,0.00,1.09,1.09,"",-1,-50.0,10,34.5,943846,41.3,0,0.0,0,0.0,77,5.0,4005,5.0
"24033","1","712190","78","0","2023","A","",1,39,3231285,0,0,1607,83568,"",1.58,1.12,1.22,0.00,0.00,1.09,1.09,"",-1,-50.0,10,34.5,943846,41.3,0,0.0,0,0.0,77,5.0,4005,5.0
"24033","1","713","75","0","2023","A","",3,44,1368098,0,0,593,30859,"",3.59,1.39,1.23,0.00,0.00,0.88,0.88,"",0,0.0,3,7.3,137201,11.1,0,0.0,0,0.0,14,2.4,776,2.6
"24033","1","7139","76","0","2023","A","",3,44,1368098,0,0,593,30859,"",3.63,1.40,1.24,0.00,0.00,0.88,0.88,"",0,0.0,3,7.3,137201,11.1,0,0.0,0,0.0,14,2.4,776,2.6
"24033","1","71391","77","0","2023","A","",1,28,969673,0,0,658,34224,"",9.02,8.11,8.67,0.00,0.00,1.06,1.06,"",0,0.0,3,12.0,161502,20.0,0,0.0,0,0.0,24,3.8,1237,3.7
"24033","1","713910","78","0","2023","A","",1,28,969673,0,0,658,34224,"",9.02,8.11,8.67,0.00,0.00,1.06,1.06,"",0,0.0,3,12.0,161502,20.0,0,0.0,0,0.0,24,3.8,1237,3.7
"24033","1","71394","77","0","2023","A","",1,4,142370,0,0,684,35593,"",3.97,0.32,0.32,0.00,0.00,1.00,1.00,"",0,0.0,-1,-20.0,-40536,-22.2,0,0.0,0,0.0,-8,-1.2,-389,-1.1
"24033","1","713940","78","0","2023","A","",1,4,142370,0,0,684,35593,"",3.97,0.32,0.32,0.00,0.00,1.00,1.00,"",0,0.0,-1,-20.0,-40536,-22.2,0,0.0,0,0.0,-8,-1.2,-389,-1.1
"24033","1","71399","77","0","2023","A","",1,12,256055,0,0,410,21338,"",3.31,0.92,0.54,0.00,0.00,0.59,0.59,"",0,0.0,1,9.1,16235,6.8,0,0.0,0,0.0,3,0.7,177,0.8
"24033","1","713990","78","0","2023","A","",1,12,256055,0,0,410,21338,"",3.31,0.92,0.54,0.00,0.00,0.59,0.59,"",0,0.0,1,9.1,16235,6.8,0,0.0,0,0.0,3,0.7,177,0.8
"24033","1","72","74","0","2023","A","",3,63,2183074,0,0,665,34561,"",5.01,3.85,3.68,0.00,0.00,0.95,0.95,"",0,0.0,0,0.0,135307,6.6,0,0.0,0,0.0,35,5.6,1797,5.5
"24033","1","721","75","0","2023","A","",2,47,1901015,0,0,774,40233,"",6.33,4.88,4.91,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,106196,5.9,0,0.0,0,0.0,37,5.0,1909,5.0
"24033","1","7211","76","0","2023","A","",1,46,1845849,0,0,779,40494,"",5.19,6.89,6.52,0.00,0.00,0.95,0.95,"",0,0.0,0,0.0,79488,4.5,0,0.0,0,0.0,38,5.1,1955,5.1
"24033","1","72119","77","0","2023","A","",1,46,1845849,0,0,779,40494,"",7.66,11.26,12.90,0.00,0.00,1.16,1.16,"",0,0.0,0,0.0,79488,4.5,0,0.0,0,0.0,38,5.1,1955,5.1
"24033","1","721199","78","0","2023","A","",1,46,1845849,0,0,779,40494,"",7.66,11.26,12.90,0.00,0.00,1.16,1.16,"",0,0.0,0,0.0,79488,4.5,0,0.0,0,0.0,38,5.1,1955,5.1
"24033","1","7212","76","0","2023","A","",1,2,55166,0,0,637,33100,"",10.80,4.83,3.87,0.00,0.00,0.96,0.96,"",0,0.0,1,100.0,26708,93.9,0,0.0,0,0.0,90,16.5,4642,16.3
"24033","1","72121","77","0","2023","A","",1,2,55166,0,0,637,33100,"",10.80,4.83,3.87,0.00,0.00,0.96,0.96,"",0,0.0,1,100.0,26708,93.9,0,0.0,0,0.0,90,16.5,4642,16.3
"24033","1","721211","78","0","2023","A","",1,2,55166,0,0,637,33100,"",10.80,4.83,3.87,0.00,0.00,0.96,0.96,"",0,0.0,1,100.0,26708,93.9,0,0.0,0,0.0,90,16.5,4642,16.3
"24033","1","722","75","0","2023","A","",1,16,282059,0,0,341,17721,"",3.54,2.38,1.37,0.00,0.00,0.58,0.58,"",0,0.0,0,0.0,29111,11.5,0,0.0,0,0.0,31,10.0,1575,9.8
"24033","1","7225","76","0","2023","A","",1,16,282059,0,0,341,17721,"",3.83,2.78,1.71,0.00,0.00,0.62,0.62,"",0,0.0,0,0.0,29111,11.5,0,0.0,0,0.0,31,10.0,1575,9.8
"24033","1","72251","77","0","2023","A","",1,16,282059,0,0,341,17721,"",3.83,2.78,1.71,0.00,0.00,0.62,0.62,"",0,0.0,0,0.0,29111,11.5,0,0.0,0,0.0,31,10.0,1575,9.8
"24033","1","722511","78","0","2023","A","",1,16,282059,0,0,341,17721,"",5.99,3.84,2.32,0.00,0.00,0.61,0.61,"",0,0.0,0,0.0,29111,11.5,0,0.0,0,0.0,31,10.0,1575,9.8
"24033","1","92","74","0","2023","A","",85,25990,3523504875,0,0,2607,135570,"",2.23,7.70,9.71,0.00,0.00,1.26,1.26,"",4,4.9,373,1.5,186483812,5.6,0,0.0,0,0.0,102,4.1,5305,4.1
"24033","1","921","75","0","2023","A","",6,4634,672377177,0,0,2791,145107,"",2.30,14.29,20.77,0.00,0.00,1.45,1.45,"",0,0.0,-141,-3.0,7854253,1.2,0,0.0,0,0.0,115,4.3,5933,4.3
"24033","1","9211","76","0","2023","A","",6,4634,672377177,0,0,2791,145107,"",2.30,14.29,20.77,0.00,0.00,1.45,1.45,"",0,0.0,-141,-3.0,7854253,1.2,0,0.0,0,0.0,115,4.3,5933,4.3
"24033","1","92113","77","0","2023","A","",4,3779,569181430,0,0,2897,150620,"",4.57,17.92,27.33,0.00,0.00,1.53,1.53,"",0,0.0,-180,-4.5,2410020,0.4,0,0.0,0,0.0,144,5.2,7442,5.2
"24033","1","921130","78","0","2023","A","",4,3779,569181430,0,0,2897,150620,"",4.57,17.92,27.33,0.00,0.00,1.53,1.53,"",0,0.0,-180,-4.5,2410020,0.4,0,0.0,0,0.0,144,5.2,7442,5.2
"24033","1","92119","77","0","2023","A","",2,855,103195747,0,0,2322,120732,"",1.17,11.93,13.20,0.00,0.00,1.11,1.11,"",0,0.0,39,4.8,5444233,5.6,0,0.0,0,0.0,19,0.8,975,0.8
"24033","1","921190","78","0","2023","A","",2,855,103195747,0,0,2322,120732,"",1.17,11.93,13.20,0.00,0.00,1.11,1.11,"",0,0.0,39,4.8,5444233,5.6,0,0.0,0,0.0,19,0.8,975,0.8
"24033","1","922","75","0","2023","A","",13,1543,175173842,0,0,2183,113528,"",2.48,2.79,2.61,0.00,0.00,0.93,0.93,"",1,8.3,245,18.9,37941231,27.6,0,0.0,0,0.0,149,7.3,7781,7.4
"24033","1","9221","76","0","2023","A","",13,1543,175173842,0,0,2183,113528,"",2.48,2.79,2.61,0.00,0.00,0.93,0.93,"",1,8.3,245,18.9,37941231,27.6,0,0.0,0,0.0,149,7.3,7781,7.4
"24033","1","92211","77","0","2023","A","",3,148,15516131,0,0,2012,104603,"",2.86,2.15,2.11,0.00,0.00,0.98,0.98,"",1,50.0,-16,-9.8,-1510620,-8.9,0,0.0,0,0.0,11,0.5,570,0.5
"24033","1","922110","78","0","2023","A","",3,148,15516131,0,0,2012,104603,"",2.86,2.15,2.11,0.00,0.00,0.98,0.98,"",1,50.0,-16,-9.8,-1510620,-8.9,0,0.0,0,0.0,11,0.5,570,0.5
"24033","1","92212","77","0","2023","A","",7,653,91298224,0,0,2687,139724,"",2.72,2.17,2.36,0.00,0.00,1.09,1.09,"",0,0.0,55,9.2,12620984,16.0,0,0.0,0,0.0,157,6.2,8157,6.2
"24033","1","922120","78","0","2023","A","",7,653,91298224,0,0,2687,139724,"",2.72,2.17,2.36,0.00,0.00,1.09,1.09,"",0,0.0,55,9.2,12620984,16.0,0,0.0,0,0.0,157,6.2,8157,6.2
"24033","1","92213","77","0","2023","A","",1,12,1561240,0,0,2502,130103,"",1.82,0.25,0.24,0.00,0.00,0.96,0.96,"",0,0.0,1,9.1,234557,17.7,0,0.0,0,0.0,165,7.1,8575,7.1
"24033","1","922130","78","0","2023","A","",1,12,1561240,0,0,2502,130103,"",1.82,0.25,0.24,0.00,0.00,0.96,0.96,"",0,0.0,1,9.1,234557,17.7,0,0.0,0,0.0,165,7.1,8575,7.1
