"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"24031","1","48-49","74","0","2024","1","",42,1986,1951,1948,39913524,0,0,1565,"",0.47,1.08,1.06,1.06,0.84,0.00,0.00,0.79,"",4,10.5,71,3.7,22,1.1,-6,-0.3,-702251,-1.7,0,0.0,0,0.0,-52,-3.2
"24031","1","491","75","0","2024","1","",42,1986,1951,1948,39913524,0,0,1565,"",0.47,1.11,1.09,1.09,0.87,0.00,0.00,0.80,"",4,10.5,71,3.7,22,1.1,-6,-0.3,-702251,-1.7,0,0.0,0,0.0,-52,-3.2
"24031","1","4911","76","0","2024","1","",42,1986,1951,1948,39913524,0,0,1565,"",0.47,1.11,1.09,1.09,0.87,0.00,0.00,0.80,"",4,10.5,71,3.7,22,1.1,-6,-0.3,-702251,-1.7,0,0.0,0,0.0,-52,-3.2
"24031","1","49111","77","0","2024","1","",42,1986,1951,1948,39913524,0,0,1565,"",0.47,1.11,1.09,1.09,0.87,0.00,0.00,0.80,"",4,10.5,71,3.7,22,1.1,-6,-0.3,-702251,-1.7,0,0.0,0,0.0,-52,-3.2
"24031","1","491110","78","0","2024","1","",42,1986,1951,1948,39913524,0,0,1565,"",0.47,1.11,1.09,1.09,0.87,0.00,0.00,0.80,"",4,10.5,71,3.7,22,1.1,-6,-0.3,-702251,-1.7,0,0.0,0,0.0,-52,-3.2
"24031","1","52","74","0","2024","1","",1,74,51,53,2645451,0,0,3430,"",0.41,1.96,1.36,1.41,1.39,0.00,0.00,0.89,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24031","1","524","75","0","2024","1","",1,74,51,53,2645451,0,0,3430,"",1.98,3.83,2.64,2.73,2.23,0.00,0.00,0.73,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24031","1","5241","76","0","2024","1","",1,74,51,53,2645451,0,0,3430,"",2.75,4.03,2.79,2.88,2.30,0.00,0.00,0.71,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24031","1","52412","77","0","2024","1","",1,74,51,53,2645451,0,0,3430,"",2.75,4.03,2.79,2.88,2.30,0.00,0.00,0.71,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24031","1","524128","78","0","2024","1","",1,74,51,53,2645451,0,0,3430,"",2.80,4.05,2.79,2.89,2.30,0.00,0.00,0.71,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24031","1","54","74","0","2024","1","",4,2668,2664,2663,92209246,0,0,2662,"",0.98,12.85,12.81,12.82,13.09,0.00,0.00,1.02,"",-1,-20.0,-12,-0.4,2,0.1,8,0.3,3897490,4.4,0,0.0,0,0.0,114,4.5
"24031","1","541","75","0","2024","1","",4,2668,2664,2663,92209246,0,0,2662,"",0.98,12.85,12.81,12.82,13.09,0.00,0.00,1.02,"",-1,-20.0,-12,-0.4,2,0.1,8,0.3,3897490,4.4,0,0.0,0,0.0,114,4.5
"24031","1","5413","76","0","2024","1","",2,118,120,120,3721922,0,0,2399,"",0.79,0.71,0.72,0.72,0.69,0.00,0.00,0.96,"",0,0.0,5,4.4,8,7.1,9,8.1,446285,13.6,0,0.0,0,0.0,149,6.6
"24031","1","54133","77","0","2024","1","",2,118,120,120,3721922,0,0,2399,"",0.81,0.74,0.76,0.76,0.72,0.00,0.00,0.95,"",0,0.0,5,4.4,8,7.1,9,8.1,446285,13.6,0,0.0,0,0.0,149,6.6
"24031","1","541330","78","0","2024","1","",2,118,120,120,3721922,0,0,2399,"",0.81,0.74,0.76,0.76,0.72,0.00,0.00,0.95,"",0,0.0,5,4.4,8,7.1,9,8.1,446285,13.6,0,0.0,0,0.0,149,6.6
"24031","1","5417","76","0","2024","1","",2,2550,2544,2543,88487324,0,0,2674,"",6.22,111.24,110.72,110.74,88.67,0.00,0.00,0.80,"",-1,-33.3,-17,-0.7,-6,-0.2,-1,0.0,3451205,4.1,0,0.0,0,0.0,112,4.4
"24031","1","54171","77","0","2024","1","",2,2550,2544,2543,88487324,0,0,2674,"",6.28,111.25,110.74,110.75,88.67,0.00,0.00,0.80,"",-1,-33.3,-17,-0.7,-6,-0.2,-1,0.0,3451205,4.1,0,0.0,0,0.0,112,4.4
"24031","1","541715","78","0","2024","1","",2,2550,2544,2543,88487324,0,0,2674,"",8.73,157.11,156.47,156.40,122.57,0.00,0.00,0.78,"",-1,-33.3,-17,-0.7,-6,-0.2,-1,0.0,3451205,4.1,0,0.0,0,0.0,112,4.4
"24031","1","61","74","0","2024","1","",1,746,742,739,27590549,0,0,2859,"",1.71,19.76,19.66,19.62,23.12,0.00,0.00,1.18,"",0,0.0,5,0.7,4,0.5,0,0.0,1237395,4.7,0,0.0,0,0.0,117,4.3
"24031","1","611","75","0","2024","1","",1,746,742,739,27590549,0,0,2859,"",1.71,19.76,19.66,19.62,23.12,0.00,0.00,1.18,"",0,0.0,5,0.7,4,0.5,0,0.0,1237395,4.7,0,0.0,0,0.0,117,4.3
"24031","1","6113","76","0","2024","1","",1,746,742,739,27590549,0,0,2859,"",8.40,47.15,46.94,46.93,46.53,0.00,0.00,0.99,"",0,0.0,5,0.7,4,0.5,0,0.0,1237395,4.7,0,0.0,0,0.0,117,4.3
"24031","1","61131","77","0","2024","1","",1,746,742,739,27590549,0,0,2859,"",8.40,47.15,46.94,46.93,46.53,0.00,0.00,0.99,"",0,0.0,5,0.7,4,0.5,0,0.0,1237395,4.7,0,0.0,0,0.0,117,4.3
"24031","1","611310","78","0","2024","1","",1,746,742,739,27590549,0,0,2859,"",8.40,47.15,46.94,46.93,46.53,0.00,0.00,0.99,"",0,0.0,5,0.7,4,0.5,0,0.0,1237395,4.7,0,0.0,0,0.0,117,4.3
"24031","1","62","74","0","2024","1","",3,3037,3034,3013,96364466,0,0,2448,"",0.79,2.30,2.29,2.28,1.94,0.00,0.00,0.85,"",0,0.0,75,2.5,66,2.2,43,1.4,7064530,7.9,0,0.0,0,0.0,133,5.7
"24031","1","622","75","0","2024","1","",3,3037,3034,3013,96364466,0,0,2448,"",2.24,2.65,2.64,2.63,2.18,0.00,0.00,0.83,"",0,0.0,75,2.5,66,2.2,43,1.4,7064530,7.9,0,0.0,0,0.0,133,5.7
"24031","1","6221","76","0","2024","1","",3,3037,3034,3013,96364466,0,0,2448,"",2.28,2.70,2.69,2.68,2.22,0.00,0.00,0.83,"",0,0.0,75,2.5,66,2.2,43,1.4,7064530,7.9,0,0.0,0,0.0,133,5.7
"24031","1","62211","77","0","2024","1","",3,3037,3034,3013,96364466,0,0,2448,"",2.28,2.70,2.69,2.68,2.22,0.00,0.00,0.83,"",0,0.0,75,2.5,66,2.2,43,1.4,7064530,7.9,0,0.0,0,0.0,133,5.7
"24031","1","622110","78","0","2024","1","",3,3037,3034,3013,96364466,0,0,2448,"",2.28,2.70,2.69,2.68,2.22,0.00,0.00,0.83,"",0,0.0,75,2.5,66,2.2,43,1.4,7064530,7.9,0,0.0,0,0.0,133,5.7
"24031","1","71","74","0","2024","1","",1,30,32,32,791286,0,0,1943,"",0.32,0.27,0.29,0.29,0.33,0.00,0.00,1.17,"",0,0.0,9,42.9,10,45.5,9,39.1,251270,46.5,0,0.0,0,0.0,55,2.9
"24031","1","712","75","0","2024","1","",1,30,32,32,791286,0,0,1943,"",0.68,0.48,0.51,0.51,0.45,0.00,0.00,0.90,"",0,0.0,9,42.9,10,45.5,9,39.1,251270,46.5,0,0.0,0,0.0,55,2.9
"24031","1","7121","76","0","2024","1","",1,30,32,32,791286,0,0,1943,"",0.68,0.48,0.51,0.51,0.45,0.00,0.00,0.90,"",0,0.0,9,42.9,10,45.5,9,39.1,251270,46.5,0,0.0,0,0.0,55,2.9
"24031","1","71219","77","0","2024","1","",1,30,32,32,791286,0,0,1943,"",0.79,0.70,0.73,0.73,0.70,0.00,0.00,0.97,"",0,0.0,9,42.9,10,45.5,9,39.1,251270,46.5,0,0.0,0,0.0,55,2.9
"24031","1","712190","78","0","2024","1","",1,30,32,32,791286,0,0,1943,"",0.79,0.70,0.73,0.73,0.70,0.00,0.00,0.97,"",0,0.0,9,42.9,10,45.5,9,39.1,251270,46.5,0,0.0,0,0.0,55,2.9
"24031","1","92","74","0","2024","1","",80,39578,39635,39677,1555301364,0,0,3019,"",1.07,8.13,8.11,8.12,8.69,0.00,0.00,1.07,"",1,1.3,-1889,-4.6,-953,-2.3,170,0.4,21448282,1.4,0,0.0,0,0.0,107,3.7
"24031","1","921","75","0","2024","1","",6,592,603,615,22295208,0,0,2843,"",1.14,1.24,1.25,1.27,1.42,0.00,0.00,1.13,"",0,0.0,163,38.0,174,40.6,138,28.9,6698298,42.9,0,0.0,0,0.0,147,5.5
"24031","1","9211","76","0","2024","1","",6,592,603,615,22295208,0,0,2843,"",1.14,1.24,1.25,1.27,1.42,0.00,0.00,1.13,"",0,0.0,163,38.0,174,40.6,138,28.9,6698298,42.9,0,0.0,0,0.0,147,5.5
"24031","1","92113","77","0","2024","1","",2,306,312,317,10852623,0,0,2679,"",1.16,0.98,0.98,0.99,1.08,0.00,0.00,1.10,"",0,0.0,147,92.5,155,98.7,112,54.6,5642497,108.3,0,0.0,0,0.0,371,16.1
"24031","1","921130","78","0","2024","1","",2,306,312,317,10852623,0,0,2679,"",1.16,0.98,0.98,0.99,1.08,0.00,0.00,1.10,"",0,0.0,147,92.5,155,98.7,112,54.6,5642497,108.3,0,0.0,0,0.0,371,16.1
"24031","1","92119","77","0","2024","1","",4,286,291,298,11442585,0,0,3018,"",1.14,2.76,2.80,2.86,2.92,0.00,0.00,1.04,"",0,0.0,16,5.9,19,7.0,26,9.6,1055801,10.2,0,0.0,0,0.0,73,2.5
"24031","1","921190","78","0","2024","1","",4,286,291,298,11442585,0,0,3018,"",1.14,2.76,2.80,2.86,2.92,0.00,0.00,1.04,"",0,0.0,16,5.9,19,7.0,26,9.6,1055801,10.2,0,0.0,0,0.0,73,2.5
"24031","1","922","75","0","2024","1","",5,114,118,116,3777853,0,0,2505,"",0.48,0.14,0.15,0.15,0.12,0.00,0.00,0.83,"",0,0.0,53,86.9,42,55.3,30,34.9,1534882,68.4,0,0.0,0,0.0,184,7.9
"24031","1","9221","76","0","2024","1","",5,114,118,116,3777853,0,0,2505,"",0.48,0.14,0.15,0.15,0.12,0.00,0.00,0.83,"",0,0.0,53,86.9,42,55.3,30,34.9,1534882,68.4,0,0.0,0,0.0,184,7.9
"24031","1","92211","77","0","2024","1","",3,9,9,9,342851,0,0,2930,"",1.40,0.09,0.09,0.09,0.09,0.00,0.00,0.96,"",0,0.0,0,0.0,-1,-10.0,0,0.0,-5855,-1.7,0,0.0,0,0.0,56,1.9
"24031","1","922110","78","0","2024","1","",3,9,9,9,342851,0,0,2930,"",1.40,0.09,0.09,0.09,0.09,0.00,0.00,0.96,"",0,0.0,0,0.0,-1,-10.0,0,0.0,-5855,-1.7,0,0.0,0,0.0,56,1.9
"24031","1","92212","77","0","2024","1","",1,6,6,5,251586,0,0,3415,"",0.20,0.01,0.01,0.01,0.01,0.00,0.00,1.09,"",0,0.0,-2,-25.0,-2,-25.0,-3,-37.5,-42783,-14.5,0,0.0,0,0.0,585,20.7
"24031","1","922120","78","0","2024","1","",1,6,6,5,251586,0,0,3415,"",0.20,0.01,0.01,0.01,0.01,0.00,0.00,1.09,"",0,0.0,-2,-25.0,-2,-25.0,-3,-37.5,-42783,-14.5,0,0.0,0,0.0,585,20.7
"24031","1","92219","77","0","2024","1","",1,99,103,102,3183416,0,0,2417,"",0.59,1.05,1.07,1.08,0.91,0.00,0.00,0.85,"",0,0.0,55,125.0,45,77.6,33,47.8,1583520,99.0,0,0.0,0,0.0,258,11.9
"24031","1","922190","78","0","2024","1","",1,99,103,102,3183416,0,0,2417,"",0.59,1.05,1.07,1.08,0.91,0.00,0.00,0.85,"",0,0.0,55,125.0,45,77.6,33,47.8,1583520,99.0,0,0.0,0,0.0,258,11.9
"24031","1","923","75","0","2024","1","",18,28465,28517,28531,1161662782,0,0,3135,"",2.26,40.54,40.37,40.31,41.70,0.00,0.00,1.03,"",1,5.9,-2617,-8.4,-1539,-5.1,-401,-1.4,-13477586,-1.1,0,0.0,0,0.0,124,4.1
"24031","1","9231","76","0","2024","1","",18,28465,28517,28531,1161662782,0,0,3135,"",2.26,40.54,40.37,40.31,41.70,0.00,0.00,1.03,"",1,5.9,-2617,-8.4,-1539,-5.1,-401,-1.4,-13477586,-1.1,0,0.0,0,0.0,124,4.1
"24031","1","92311","77","0","2024","1","",3,142,143,137,4862483,0,0,2659,"",8.20,15.66,15.75,15.14,12.77,0.00,0.00,0.82,"",0,0.0,-11,-7.2,-11,-7.1,-21,-13.3,-375707,-7.2,0,0.0,0,0.0,59,2.3
"24031","1","923110","78","0","2024","1","",3,142,143,137,4862483,0,0,2659,"",8.20,15.66,15.75,15.14,12.77,0.00,0.00,0.82,"",0,0.0,-11,-7.2,-11,-7.1,-21,-13.3,-375707,-7.2,0,0.0,0,0.0,59,2.3
"24031","1","92312","77","0","2024","1","",10,28157,28202,28223,1151716453,0,0,3142,"",4.30,148.97,148.99,149.68,123.59,0.00,0.00,0.83,"",0,0.0,-2672,-8.7,-1592,-5.3,-441,-1.5,-15437710,-1.3,0,0.0,0,0.0,125,4.1
"24031","1","923120","78","0","2024","1","",10,28157,28202,28223,1151716453,0,0,3142,"",4.30,148.97,148.99,149.68,123.59,0.00,0.00,0.83,"",0,0.0,-2672,-8.7,-1592,-5.3,-441,-1.5,-15437710,-1.3,0,0.0,0,0.0,125,4.1
"24031","1","92313","77","0","2024","1","",4,151,157,156,4388916,0,0,2183,"",0.95,0.74,0.77,0.77,0.67,0.00,0.00,0.88,"",1,33.3,62,69.7,63,67.0,60,62.5,2195358,100.1,0,0.0,0,0.0,369,20.3
"24031","1","923130","78","0","2024","1","",4,151,157,156,4388916,0,0,2183,"",0.95,0.74,0.77,0.77,0.67,0.00,0.00,0.88,"",1,33.3,62,69.7,63,67.0,60,62.5,2195358,100.1,0,0.0,0,0.0,369,20.3
"24031","1","92314","77","0","2024","1","",1,15,15,15,694930,0,0,3564,"",0.93,0.05,0.05,0.05,0.06,0.00,0.00,1.22,"",0,0.0,4,36.4,1,7.1,1,7.1,140473,25.3,0,0.0,0,0.0,283,8.6
"24031","1","923140","78","0","2024","1","",1,15,15,15,694930,0,0,3564,"",0.93,0.05,0.05,0.05,0.06,0.00,0.00,1.22,"",0,0.0,4,36.4,1,7.1,1,7.1,140473,25.3,0,0.0,0,0.0,283,8.6
"24031","1","924","75","0","2024","1","",5,153,155,159,5403831,0,0,2670,"",0.33,0.52,0.52,0.53,0.60,0.00,0.00,1.14,"",1,25.0,43,39.1,41,36.0,41,34.7,1656074,44.2,0,0.0,0,0.0,141,5.6
"24031","1","9241","76","0","2024","1","",5,153,155,159,5403831,0,0,2670,"",0.33,0.52,0.52,0.53,0.60,0.00,0.00,1.14,"",1,25.0,43,39.1,41,36.0,41,34.7,1656074,44.2,0,0.0,0,0.0,141,5.6
"24031","1","92411","77","0","2024","1","",1,93,96,98,3372793,0,0,2712,"",0.99,1.66,1.71,1.74,1.49,0.00,0.00,0.87,"",0,0.0,12,14.8,17,21.5,16,19.5,713657,26.8,0,0.0,0,0.0,176,6.9
"24031","1","924110","78","0","2024","1","",1,93,96,98,3372793,0,0,2712,"",0.99,1.66,1.71,1.74,1.49,0.00,0.00,0.87,"",0,0.0,12,14.8,17,21.5,16,19.5,713657,26.8,0,0.0,0,0.0,176,6.9
"24031","1","92412","77","0","2024","1","",4,60,59,61,2031038,0,0,2604,"",0.28,0.25,0.25,0.25,0.30,0.00,0.00,1.20,"",1,33.3,31,106.9,24,68.6,25,69.4,942417,86.6,0,0.0,0,0.0,92,3.7
"24031","1","924120","78","0","2024","1","",4,60,59,61,2031038,0,0,2604,"",0.28,0.25,0.25,0.25,0.30,0.00,0.00,1.20,"",1,33.3,31,106.9,24,68.6,25,69.4,942417,86.6,0,0.0,0,0.0,92,3.7
"24031","1","926","75","0","2024","1","",39,7536,7510,7514,270227469,0,0,2764,"",1.42,10.10,10.08,10.08,9.99,0.00,0.00,0.99,"",0,0.0,351,4.9,190,2.6,202,2.8,17226486,6.8,0,0.0,0,0.0,88,3.3
"24031","1","9261","76","0","2024","1","",39,7536,7510,7514,270227469,0,0,2764,"",1.42,10.10,10.08,10.08,9.99,0.00,0.00,0.99,"",0,0.0,351,4.9,190,2.6,202,2.8,17226486,6.8,0,0.0,0,0.0,88,3.3
"24031","1","92611","77","0","2024","1","",26,711,721,722,24151526,0,0,2587,"",2.21,4.91,4.96,5.00,4.55,0.00,0.00,0.92,"",-1,-3.7,45,6.8,47,7.0,50,7.4,3220447,15.4,0,0.0,0,0.0,186,7.7
"24031","1","926110","78","0","2024","1","",26,711,721,722,24151526,0,0,2587,"",2.21,4.91,4.96,5.00,4.55,0.00,0.00,0.92,"",-1,-3.7,45,6.8,47,7.0,50,7.4,3220447,15.4,0,0.0,0,0.0,186,7.7
"24031","1","92612","77","0","2024","1","",1,313,310,309,10892073,0,0,2697,"",0.34,0.96,0.94,0.94,0.98,0.00,0.00,1.03,"",0,0.0,31,11.0,15,5.1,10,3.3,822952,8.2,0,0.0,0,0.0,44,1.7
"24031","1","926120","78","0","2024","1","",1,313,310,309,10892073,0,0,2697,"",0.34,0.96,0.94,0.94,0.98,0.00,0.00,1.03,"",0,0.0,31,11.0,15,5.1,10,3.3,822952,8.2,0,0.0,0,0.0,44,1.7
"24031","1","92613","77","0","2024","1","",5,2442,2432,2439,97212769,0,0,3068,"",7.74,88.73,88.04,87.97,70.00,0.00,0.00,0.79,"",1,25.0,76,3.2,67,2.8,63,2.7,5370171,5.8,0,0.0,0,0.0,86,2.9
"24031","1","926130","78","0","2024","1","",5,2442,2432,2439,97212769,0,0,3068,"",7.74,88.73,88.04,87.97,70.00,0.00,0.00,0.79,"",1,25.0,76,3.2,67,2.8,63,2.7,5370171,5.8,0,0.0,0,0.0,86,2.9
"24031","1","92614","77","0","2024","1","",2,216,216,216,7086039,0,0,2524,"",0.21,1.50,1.53,1.51,1.60,0.00,0.00,1.06,"",0,0.0,25,13.1,23,11.9,26,13.7,1026548,16.9,0,0.0,0,0.0,88,3.6
"24031","1","926140","78","0","2024","1","",2,216,216,216,7086039,0,0,2524,"",0.21,1.50,1.53,1.51,1.60,0.00,0.00,1.06,"",0,0.0,25,13.1,23,11.9,26,13.7,1026548,16.9,0,0.0,0,0.0,88,3.6
"24031","1","92615","77","0","2024","1","",5,3854,3831,3828,130885062,0,0,2623,"",1.78,37.38,37.11,37.41,27.42,0.00,0.00,0.74,"",0,0.0,174,4.7,38,1.0,53,1.4,6786368,5.5,0,0.0,0,0.0,77,3.0
"24031","1","926150","78","0","2024","1","",5,3854,3831,3828,130885062,0,0,2623,"",1.78,37.38,37.11,37.41,27.42,0.00,0.00,0.74,"",0,0.0,174,4.7,38,1.0,53,1.4,6786368,5.5,0,0.0,0,0.0,77,3.0
"24031","1","927","75","0","2024","1","",1,48,48,49,1851700,0,0,2947,"",3.11,0.91,0.90,0.92,0.78,0.00,0.00,0.85,"",0,0.0,13,37.1,14,41.2,17,53.1,648037,53.8,0,0.0,0,0.0,197,7.2
"24031","1","9271","76","0","2024","1","",1,48,48,49,1851700,0,0,2947,"",3.11,0.91,0.90,0.92,0.78,0.00,0.00,0.85,"",0,0.0,13,37.1,14,41.2,17,53.1,648037,53.8,0,0.0,0,0.0,197,7.2
"24031","1","92711","77","0","2024","1","",1,48,48,49,1851700,0,0,2947,"",3.11,0.91,0.90,0.92,0.78,0.00,0.00,0.85,"",0,0.0,13,37.1,14,41.2,17,53.1,648037,53.8,0,0.0,0,0.0,197,7.2
"24031","1","927110","78","0","2024","1","",1,48,48,49,1851700,0,0,2947,"",3.11,0.91,0.90,0.92,0.78,0.00,0.00,0.85,"",0,0.0,13,37.1,14,41.2,17,53.1,648037,53.8,0,0.0,0,0.0,197,7.2
"24031","1","928","75","0","2024","1","",6,2670,2684,2693,90082521,0,0,2583,"",0.79,1.51,1.51,1.52,1.40,0.00,0.00,0.93,"",-1,-14.3,105,4.1,125,4.9,143,5.6,7162091,8.6,0,0.0,0,0.0,89,3.6
"24031","1","9281","76","0","2024","1","",6,2670,2684,2693,90082521,0,0,2583,"",0.79,1.51,1.51,1.52,1.40,0.00,0.00,0.93,"",-1,-14.3,105,4.1,125,4.9,143,5.6,7162091,8.6,0,0.0,0,0.0,89,3.6
"24031","1","92811","77","0","2024","1","",5,2445,2442,2448,82402064,0,0,2592,"",0.87,1.49,1.48,1.49,1.40,0.00,0.00,0.94,"",0,0.0,75,3.2,79,3.3,99,4.2,5759261,7.5,0,0.0,0,0.0,95,3.8
"24031","1","928110","78","0","2024","1","",5,2445,2442,2448,82402064,0,0,2592,"",0.87,1.49,1.48,1.49,1.40,0.00,0.00,0.94,"",0,0.0,75,3.2,79,3.3,99,4.2,5759261,7.5,0,0.0,0,0.0,95,3.8
"24031","1","92812","77","0","2024","1","",1,225,242,245,7680457,0,0,2489,"",0.53,1.76,1.88,1.90,1.47,0.00,0.00,0.79,"",-1,-50.0,30,15.4,46,23.5,44,21.9,1402830,22.3,0,0.0,0,0.0,42,1.7
