"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"51107","1","71219","77","0","2024","1","",1,27,27,27,750888,0,0,2139,"",1.96,1.49,1.47,1.44,1.88,0.00,0.00,1.28,"",0,0.0,20,285.7,19,237.5,2,8.0,461186,159.2,0,0.0,0,0.0,468,28.0
"51107","1","712190","78","0","2024","1","",1,27,27,27,750888,0,0,2139,"",1.96,1.49,1.47,1.44,1.88,0.00,0.00,1.28,"",0,0.0,20,285.7,19,237.5,2,8.0,461186,159.2,0,0.0,0,0.0,468,28.0
"51107","1","92","74","0","2024","1","",38,4852,4705,4662,154444162,0,0,2507,"",1.25,2.36,2.28,2.24,2.44,0.00,0.00,1.07,"",-1,-2.6,348,7.7,117,2.6,-17,-0.4,20369811,15.2,0,0.0,0,0.0,260,11.6
"51107","1","921","75","0","2024","1","",3,197,197,197,8335375,0,0,3255,"",1.40,0.98,0.96,0.96,1.50,0.00,0.00,1.55,"",0,0.0,39,24.7,38,23.9,32,19.4,1692523,25.5,0,0.0,0,0.0,75,2.4
"51107","1","9211","76","0","2024","1","",3,197,197,197,8335375,0,0,3255,"",1.40,0.98,0.96,0.96,1.50,0.00,0.00,1.55,"",0,0.0,39,24.7,38,23.9,32,19.4,1692523,25.5,0,0.0,0,0.0,75,2.4
"51107","1","92113","77","0","2024","1","",1,63,62,62,2456871,0,0,3032,"",1.43,0.48,0.46,0.46,0.69,0.00,0.00,1.49,"",0,0.0,33,110.0,33,113.8,30,93.8,1264328,106.0,0,0.0,0,0.0,8,0.3
"51107","1","921130","78","0","2024","1","",1,63,62,62,2456871,0,0,3032,"",1.43,0.48,0.46,0.46,0.69,0.00,0.00,1.49,"",0,0.0,33,110.0,33,113.8,30,93.8,1264328,106.0,0,0.0,0,0.0,8,0.3
"51107","1","92119","77","0","2024","1","",2,134,135,135,5878504,0,0,3358,"",1.41,3.06,3.08,3.05,4.24,0.00,0.00,1.39,"",0,0.0,6,4.7,5,3.8,2,1.5,428195,7.9,0,0.0,0,0.0,141,4.4
"51107","1","921190","78","0","2024","1","",2,134,135,135,5878504,0,0,3358,"",1.41,3.06,3.08,3.05,4.24,0.00,0.00,1.39,"",0,0.0,6,4.7,5,3.8,2,1.5,428195,7.9,0,0.0,0,0.0,141,4.4
"51107","1","922","75","0","2024","1","",8,2648,2481,2434,87913096,0,0,2682,"",1.89,7.88,7.39,7.22,7.95,0.00,0.00,1.06,"",-1,-11.1,126,5.0,-45,-1.8,-110,-4.3,7918144,9.9,0,0.0,0,0.0,250,10.3
"51107","1","9221","76","0","2024","1","",8,2648,2481,2434,87913096,0,0,2682,"",1.89,7.88,7.39,7.22,7.95,0.00,0.00,1.06,"",-1,-11.1,126,5.0,-45,-1.8,-110,-4.3,7918144,9.9,0,0.0,0,0.0,250,10.3
"51107","1","92211","77","0","2024","1","",1,1,1,1,28760,0,0,2212,"",1.15,0.02,0.02,0.02,0.02,0.00,0.00,0.87,"",0,0.0,0,0.0,0,0.0,0,0.0,1435,5.3,0,0.0,0,0.0,110,5.2
"51107","1","922110","78","0","2024","1","",1,1,1,1,28760,0,0,2212,"",1.15,0.02,0.02,0.02,0.02,0.00,0.00,0.87,"",0,0.0,0,0.0,0,0.0,0,0.0,1435,5.3,0,0.0,0,0.0,110,5.2
"51107","1","92212","77","0","2024","1","",4,1886,1716,1674,65631868,0,0,2871,"",1.95,10.35,9.43,9.14,10.60,0.00,0.00,1.10,"",-1,-20.0,33,1.8,-124,-6.7,-174,-9.4,3439096,5.5,0,0.0,0,0.0,281,10.8
"51107","1","922120","78","0","2024","1","",4,1886,1716,1674,65631868,0,0,2871,"",1.95,10.35,9.43,9.14,10.60,0.00,0.00,1.10,"",-1,-20.0,33,1.8,-124,-6.7,-174,-9.4,3439096,5.5,0,0.0,0,0.0,281,10.8
"51107","1","92213","77","0","2024","1","",1,45,46,46,1417444,0,0,2388,"",2.26,1.54,1.58,1.57,1.36,0.00,0.00,0.87,"",0,0.0,7,18.4,9,24.3,10,27.8,233871,19.8,0,0.0,0,0.0,-73,-3.0
"51107","1","922130","78","0","2024","1","",1,45,46,46,1417444,0,0,2388,"",2.26,1.54,1.58,1.57,1.36,0.00,0.00,0.87,"",0,0.0,7,18.4,9,24.3,10,27.8,233871,19.8,0,0.0,0,0.0,-73,-3.0
"51107","1","92219","77","0","2024","1","",2,716,718,713,20835024,0,0,2239,"",2.89,18.02,17.68,17.79,16.85,0.00,0.00,0.95,"",0,0.0,86,13.7,70,10.8,54,8.2,4243742,25.6,0,0.0,0,0.0,262,13.3
"51107","1","922190","78","0","2024","1","",2,716,718,713,20835024,0,0,2239,"",2.89,18.02,17.68,17.79,16.85,0.00,0.00,0.95,"",0,0.0,86,13.7,70,10.8,54,8.2,4243742,25.6,0,0.0,0,0.0,262,13.3
"51107","1","923","75","0","2024","1","",5,96,96,86,3710842,0,0,3080,"",1.55,0.32,0.32,0.29,0.38,0.00,0.00,1.22,"",1,25.0,8,9.1,7,7.9,-3,-3.4,560758,17.8,0,0.0,0,0.0,347,12.7
"51107","1","9231","76","0","2024","1","",5,96,96,86,3710842,0,0,3080,"",1.55,0.32,0.32,0.29,0.38,0.00,0.00,1.22,"",1,25.0,8,9.1,7,7.9,-3,-3.4,560758,17.8,0,0.0,0,0.0,347,12.7
"51107","1","92311","77","0","2024","1","",1,25,23,23,833797,0,0,2710,"",6.73,6.52,6.00,5.98,6.20,0.00,0.00,1.01,"",0,0.0,-3,-10.7,-3,-11.5,-3,-11.5,-55355,-6.2,0,0.0,0,0.0,145,5.7
"51107","1","923110","78","0","2024","1","",1,25,23,23,833797,0,0,2710,"",6.73,6.52,6.00,5.98,6.20,0.00,0.00,1.01,"",0,0.0,-3,-10.7,-3,-11.5,-3,-11.5,-55355,-6.2,0,0.0,0,0.0,145,5.7
"51107","1","92312","77","0","2024","1","",4,71,73,63,2877045,0,0,3207,"",4.24,0.89,0.91,0.79,0.87,0.00,0.00,1.01,"",1,33.3,11,18.3,10,15.9,0,0.0,616113,27.3,0,0.0,0,0.0,402,14.3
"51107","1","923120","78","0","2024","1","",4,71,73,63,2877045,0,0,3207,"",4.24,0.89,0.91,0.79,0.87,0.00,0.00,1.01,"",1,33.3,11,18.3,10,15.9,0,0.0,616113,27.3,0,0.0,0,0.0,402,14.3
"51107","1","924","75","0","2024","1","",5,439,435,443,14999678,0,0,2628,"",0.81,3.51,3.48,3.46,4.68,0.00,0.00,1.34,"",0,0.0,-12,-2.7,-30,-6.5,-20,-4.3,-48597,-0.3,0,0.0,0,0.0,110,4.4
"51107","1","9241","76","0","2024","1","",5,439,435,443,14999678,0,0,2628,"",0.81,3.51,3.48,3.46,4.68,0.00,0.00,1.34,"",0,0.0,-12,-2.7,-30,-6.5,-20,-4.3,-48597,-0.3,0,0.0,0,0.0,110,4.4
"51107","1","92411","77","0","2024","1","",2,204,199,205,6807930,0,0,2584,"",4.90,8.61,8.39,8.58,8.51,0.00,0.00,1.00,"",0,0.0,-5,-2.4,-18,-8.3,-8,-3.8,-66620,-1.0,0,0.0,0,0.0,101,4.1
"51107","1","924110","78","0","2024","1","",2,204,199,205,6807930,0,0,2584,"",4.90,8.61,8.39,8.58,8.51,0.00,0.00,1.00,"",0,0.0,-5,-2.4,-18,-8.3,-8,-3.8,-66620,-1.0,0,0.0,0,0.0,101,4.1
"51107","1","92412","77","0","2024","1","",3,235,236,238,8191748,0,0,2666,"",0.52,2.32,2.33,2.29,3.41,0.00,0.00,1.47,"",0,0.0,-7,-2.9,-12,-4.8,-12,-4.8,18023,0.2,0,0.0,0,0.0,117,4.6
"51107","1","924120","78","0","2024","1","",3,235,236,238,8191748,0,0,2666,"",0.52,2.32,2.33,2.29,3.41,0.00,0.00,1.47,"",0,0.0,-7,-2.9,-12,-4.8,-12,-4.8,18023,0.2,0,0.0,0,0.0,117,4.6
"51107","1","926","75","0","2024","1","",13,1360,1382,1387,35269045,0,0,1971,"",1.16,4.31,4.39,4.38,3.69,0.00,0.00,0.85,"",-1,-7.1,146,12.0,104,8.1,51,3.8,8659080,32.5,0,0.0,0,0.0,367,22.9
"51107","1","9261","76","0","2024","1","",13,1360,1382,1387,35269045,0,0,1971,"",1.16,4.31,4.39,4.38,3.69,0.00,0.00,0.85,"",-1,-7.1,146,12.0,104,8.1,51,3.8,8659080,32.5,0,0.0,0,0.0,367,22.9
"51107","1","92611","77","0","2024","1","",8,99,101,103,3362321,0,0,2561,"",1.68,1.62,1.65,1.68,1.79,0.00,0.00,1.09,"",-1,-11.1,18,22.2,18,21.7,16,18.4,777914,30.1,0,0.0,0,0.0,185,7.8
"51107","1","926110","78","0","2024","1","",8,99,101,103,3362321,0,0,2561,"",1.68,1.62,1.65,1.68,1.79,0.00,0.00,1.09,"",-1,-11.1,18,22.2,18,21.7,16,18.4,777914,30.1,0,0.0,0,0.0,185,7.8
"51107","1","92612","77","0","2024","1","",2,841,854,858,15459277,0,0,1397,"",1.67,6.08,6.17,6.15,3.92,0.00,0.00,0.64,"",0,0.0,19,2.3,10,1.2,8,0.9,3496839,29.2,0,0.0,0,0.0,300,27.3
"51107","1","926120","78","0","2024","1","",2,841,854,858,15459277,0,0,1397,"",1.67,6.08,6.17,6.15,3.92,0.00,0.00,0.64,"",0,0.0,19,2.3,10,1.2,8,0.9,3496839,29.2,0,0.0,0,0.0,300,27.3
"51107","1","92614","77","0","2024","1","",1,99,99,100,3940593,0,0,3052,"",0.26,1.63,1.66,1.64,2.52,0.00,0.00,1.53,"",0,0.0,68,219.4,56,130.2,9,9.9,2277763,137.0,0,0.0,0,0.0,726,31.2
"51107","1","926140","78","0","2024","1","",1,99,99,100,3940593,0,0,3052,"",0.26,1.63,1.66,1.64,2.52,0.00,0.00,1.53,"",0,0.0,68,219.4,56,130.2,9,9.9,2277763,137.0,0,0.0,0,0.0,726,31.2
"51107","1","92615","77","0","2024","1","",2,321,328,326,12506854,0,0,2960,"",1.75,7.37,7.53,7.49,7.42,0.00,0.00,0.99,"",0,0.0,41,14.6,20,6.5,18,5.8,2106564,20.3,0,0.0,0,0.0,281,10.5
"51107","1","926150","78","0","2024","1","",2,321,328,326,12506854,0,0,2960,"",1.75,7.37,7.53,7.49,7.42,0.00,0.00,0.99,"",0,0.0,41,14.6,20,6.5,18,5.8,2106564,20.3,0,0.0,0,0.0,281,10.5
"51107","1","927","75","0","2024","1","",1,21,22,21,887340,0,0,3200,"",7.66,0.94,0.98,0.93,1.05,0.00,0.00,1.11,"",0,0.0,5,31.2,6,37.5,5,31.2,271596,44.1,0,0.0,0,0.0,240,8.1
"51107","1","9271","76","0","2024","1","",1,21,22,21,887340,0,0,3200,"",7.66,0.94,0.98,0.93,1.05,0.00,0.00,1.11,"",0,0.0,5,31.2,6,37.5,5,31.2,271596,44.1,0,0.0,0,0.0,240,8.1
"51107","1","92711","77","0","2024","1","",1,21,22,21,887340,0,0,3200,"",7.66,0.94,0.98,0.93,1.05,0.00,0.00,1.11,"",0,0.0,5,31.2,6,37.5,5,31.2,271596,44.1,0,0.0,0,0.0,240,8.1
"51107","1","927110","78","0","2024","1","",1,21,22,21,887340,0,0,3200,"",7.66,0.94,0.98,0.93,1.05,0.00,0.00,1.11,"",0,0.0,5,31.2,6,37.5,5,31.2,271596,44.1,0,0.0,0,0.0,240,8.1
"51107","1","928","75","0","2024","1","",3,91,92,94,3328786,0,0,2773,"",0.97,0.12,0.12,0.12,0.15,0.00,0.00,1.19,"",0,0.0,36,65.5,37,67.3,28,42.4,1316307,65.4,0,0.0,0,0.0,134,5.1
"51107","1","9281","76","0","2024","1","",3,91,92,94,3328786,0,0,2773,"",0.97,0.12,0.12,0.12,0.15,0.00,0.00,1.19,"",0,0.0,36,65.5,37,67.3,28,42.4,1316307,65.4,0,0.0,0,0.0,134,5.1
"51107","1","92811","77","0","2024","1","",2,86,87,89,3153223,0,0,2777,"",0.86,0.12,0.13,0.13,0.15,0.00,0.00,1.20,"",0,0.0,34,65.4,35,67.3,26,41.3,1242826,65.1,0,0.0,0,0.0,137,5.2
"51107","1","928110","78","0","2024","1","",2,86,87,89,3153223,0,0,2777,"",0.86,0.12,0.13,0.13,0.15,0.00,0.00,1.20,"",0,0.0,34,65.4,35,67.3,26,41.3,1242826,65.1,0,0.0,0,0.0,137,5.2
"51107","1","92812","77","0","2024","1","",1,5,5,5,175563,0,0,2701,"",1.31,0.09,0.09,0.09,0.09,0.00,0.00,1.03,"",0,0.0,2,66.7,2,66.7,2,66.7,73481,72.0,0,0.0,0,0.0,84,3.2
"51107","1","928120","78","0","2024","1","",1,5,5,5,175563,0,0,2701,"",1.31,0.09,0.09,0.09,0.09,0.00,0.00,1.03,"",0,0.0,2,66.7,2,66.7,2,66.7,73481,72.0,0,0.0,0,0.0,84,3.2
"51107","2","10","71","0","2024","1","",28,885,885,876,12493459,227221,227,1090,"",0.32,0.15,0.15,0.15,0.10,0.06,0.08,0.65,"",5,21.7,115,14.9,-36,-3.9,-27,-3.0,220413,1.8,31296,16.0,-28,-11.0,-2,-0.2
"51107","2","101","72","0","2024","1","",2,65,65,63,1466145,0,0,1753,"",0.80,0.69,0.69,0.67,0.83,0.00,0.00,1.22,"",1,100.0,4,6.6,4,6.6,-1,-1.6,336079,29.7,0,0.0,0,0.0,351,25.0
"51107","2","1012","73","0","2024","1","",2,65,65,63,1466145,0,0,1753,"",0.87,0.71,0.71,0.69,0.86,0.00,0.00,1.22,"",1,100.0,4,6.6,4,6.6,-1,-1.6,336079,29.7,0,0.0,0,0.0,351,25.0
"51107","2","102","72","0","2024","1","",26,820,820,813,11027314,227221,227,1037,"",0.31,0.14,0.14,0.14,0.09,0.07,0.08,0.61,"",4,18.2,111,15.7,-40,-4.7,-26,-3.1,-115666,-1.0,31296,16.0,-28,-11.0,-31,-2.9
"51107","2","1025","73","0","2024","1","",3,404,398,399,4826507,0,0,927,"",0.17,0.12,0.12,0.12,0.07,0.00,0.00,0.55,"",0,0.0,135,50.2,-20,-4.8,0,0.0,140272,3.0,0,0.0,0,0.0,-69,-6.9
"51107","2","1026","73","0","2024","1","",1,0,0,0,0,0,0,0,"",0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"51107","2","1027","73","0","2024","1","",1,1,1,1,18928,0,0,1456,"",4.65,0.17,0.18,0.18,0.23,0.00,0.00,1.33,"",0,0.0,0,0.0,0,0.0,0,0.0,706,3.9,0,0.0,0,0.0,54,3.9
"51107","2","1028","73","0","2024","1","",21,415,421,413,6181879,227221,227,1142,"",0.34,0.18,0.18,0.18,0.12,0.12,0.13,0.67,"",3,16.7,-24,-5.5,-20,-4.5,-26,-5.9,-256644,-4.0,31296,16.0,-28,-11.0,16,1.4
"51107","2","23","74","0","2024","1","",2,65,65,63,1466145,0,0,1753,"",0.87,0.71,0.71,0.69,0.86,0.00,0.00,1.22,"",1,100.0,4,6.6,4,6.6,-1,-1.6,336079,29.7,0,0.0,0,0.0,351,25.0
"51107","2","237","75","0","2024","1","",2,65,65,63,1466145,0,0,1753,"",0.90,0.72,0.72,0.69,0.86,0.00,0.00,1.22,"",1,100.0,4,6.6,4,6.6,-1,-1.6,336079,29.7,0,0.0,0,0.0,351,25.0
"51107","2","2373","76","0","2024","1","",2,65,65,63,1466145,0,0,1753,"N",0.90,0,0,0,0,0,0,0,"",1,100.0,4,6.6,4,6.6,-1,-1.6,336079,29.7,0,0.0,0,0.0,351,25.0
"51107","2","23731","77","0","2024","1","",2,65,65,63,1466145,0,0,1753,"N",0.90,0,0,0,0,0,0,0,"",1,100.0,4,6.6,4,6.6,-1,-1.6,336079,29.7,0,0.0,0,0.0,351,25.0
"51107","2","237310","78","0","2024","1","",2,65,65,63,1466145,0,0,1753,"N",0.90,0,0,0,0,0,0,0,"",1,100.0,4,6.6,4,6.6,-1,-1.6,336079,29.7,0,0.0,0,0.0,351,25.0
"51107","2","61","74","0","2024","1","",2,394,388,389,4633701,0,0,913,"",0.20,0.16,0.15,0.15,0.08,0.00,0.00,0.55,"",0,0.0,134,51.5,-22,-5.4,-3,-0.8,87141,1.9,0,0.0,0,0.0,-75,-7.6
"51107","2","611","75","0","2024","1","",2,394,388,389,4633701,0,0,913,"",0.20,0.16,0.15,0.15,0.08,0.00,0.00,0.55,"",0,0.0,134,51.5,-22,-5.4,-3,-0.8,87141,1.9,0,0.0,0,0.0,-75,-7.6
"51107","2","6112","76","0","2024","1","",1,362,354,354,4010368,0,0,865,"",0.93,1.53,1.34,1.32,1.17,0.00,0.00,0.84,"",0,0.0,134,58.8,-23,-6.1,-5,-1.4,69496,1.8,0,0.0,0,0.0,-78,-8.3
"51107","2","61121","77","0","2024","1","",1,362,354,354,4010368,0,0,865,"",0.93,1.53,1.34,1.32,1.17,0.00,0.00,0.84,"",0,0.0,134,58.8,-23,-6.1,-5,-1.4,69496,1.8,0,0.0,0,0.0,-78,-8.3
"51107","2","611210","78","0","2024","1","",1,362,354,354,4010368,0,0,865,"",0.93,1.53,1.34,1.32,1.17,0.00,0.00,0.84,"",0,0.0,134,58.8,-23,-6.1,-5,-1.4,69496,1.8,0,0.0,0,0.0,-78,-8.3
"51107","2","6113","76","0","2024","1","",1,32,34,35,623333,0,0,1424,"",0.14,0.01,0.02,0.02,0.01,0.00,0.00,0.82,"",0,0.0,0,0.0,1,3.0,2,6.1,17645,2.9,0,0.0,0,0.0,-2,-0.1
"51107","2","61131","77","0","2024","1","",1,32,34,35,623333,0,0,1424,"",0.14,0.01,0.02,0.02,0.01,0.00,0.00,0.82,"",0,0.0,0,0.0,1,3.0,2,6.1,17645,2.9,0,0.0,0,0.0,-2,-0.1
"51107","2","611310","78","0","2024","1","",1,32,34,35,623333,0,0,1424,"",0.14,0.01,0.02,0.02,0.01,0.00,0.00,0.82,"",0,0.0,0,0.0,1,3.0,2,6.1,17645,2.9,0,0.0,0,0.0,-2,-0.1
"51107","2","62","74","0","2024","1","",1,10,10,10,192806,0,0,1483,"",0.12,0.01,0.01,0.01,0.01,0.00,0.00,0.84,"",0,0.0,1,11.1,2,25.0,3,42.9,53131,38.0,0,0.0,0,0.0,140,10.4
"51107","2","624","75","0","2024","1","",1,10,10,10,192806,0,0,1483,"",0.33,0.08,0.08,0.08,0.09,0.00,0.00,1.11,"",0,0.0,1,11.1,2,25.0,3,42.9,53131,38.0,0,0.0,0,0.0,140,10.4
"51107","2","6243","76","0","2024","1","",1,10,10,10,192806,0,0,1483,"",1.27,0.66,0.66,0.66,0.76,0.00,0.00,1.15,"",0,0.0,1,11.1,2,25.0,3,42.9,53131,38.0,0,0.0,0,0.0,140,10.4
"51107","2","62431","77","0","2024","1","",1,10,10,10,192806,0,0,1483,"",1.27,0.66,0.66,0.66,0.76,0.00,0.00,1.15,"",0,0.0,1,11.1,2,25.0,3,42.9,53131,38.0,0,0.0,0,0.0,140,10.4
"51107","2","624310","78","0","2024","1","",1,10,10,10,192806,0,0,1483,"",1.27,0.66,0.66,0.66,0.76,0.00,0.00,1.15,"",0,0.0,1,11.1,2,25.0,3,42.9,53131,38.0,0,0.0,0,0.0,140,10.4
"51107","2","71","74","0","2024","1","",1,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"51107","2","712","75","0","2024","1","",1,0,0,0,0,0,0,0,"",0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
