"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"51107","1","9271","76","0","2023","A","",1,19,3285263,0,0,3385,175996,"",7.67,0.85,0.92,0.00,0.00,1.10,1.10,"",0,0.0,11,137.5,1923264,141.2,0,0.0,0,0.0,111,3.4,5746,3.4
"51107","1","92711","77","0","2023","A","",1,19,3285263,0,0,3385,175996,"",7.67,0.85,0.92,0.00,0.00,1.10,1.10,"",0,0.0,11,137.5,1923264,141.2,0,0.0,0,0.0,111,3.4,5746,3.4
"51107","1","927110","78","0","2023","A","",1,19,3285263,0,0,3385,175996,"",7.67,0.85,0.92,0.00,0.00,1.10,1.10,"",0,0.0,11,137.5,1923264,141.2,0,0.0,0,0.0,111,3.4,5746,3.4
"51107","1","928","75","0","2023","A","",3,76,10000846,0,0,2536,131879,"",0.96,0.10,0.12,0.00,0.00,1.15,1.15,"",0,0.0,30,65.2,4953132,98.1,0,0.0,0,0.0,433,20.6,22542,20.6
"51107","1","9281","76","0","2023","A","",3,76,10000846,0,0,2536,131879,"",0.96,0.10,0.12,0.00,0.00,1.15,1.15,"",0,0.0,30,65.2,4953132,98.1,0,0.0,0,0.0,433,20.6,22542,20.6
"51107","1","92811","77","0","2023","A","",2,72,9492098,0,0,2529,131530,"",0.87,0.11,0.12,0.00,0.00,1.17,1.17,"",0,0.0,29,67.4,4834432,103.8,0,0.0,0,0.0,458,22.1,23838,22.1
"51107","1","928110","78","0","2023","A","",2,72,9492098,0,0,2529,131530,"",0.87,0.11,0.12,0.00,0.00,1.17,1.17,"",0,0.0,29,67.4,4834432,103.8,0,0.0,0,0.0,458,22.1,23838,22.1
"51107","1","92812","77","0","2023","A","",1,4,508748,0,0,2668,138749,"",1.24,0.08,0.07,0.00,0.00,1.01,1.01,"",0,0.0,1,33.3,118700,30.4,0,0.0,0,0.0,96,3.7,5018,3.8
"51107","1","928120","78","0","2023","A","",1,4,508748,0,0,2668,138749,"",1.24,0.08,0.07,0.00,0.00,1.01,1.01,"",0,0.0,1,33.3,118700,30.4,0,0.0,0,0.0,96,3.7,5018,3.8
"51107","2","10","71","0","2023","A","",25,844,51085219,290378,378,1164,60545,"",0.28,0.15,0.10,0.03,0.06,0.71,0.71,"",4,19.0,-79,-8.6,3242540,6.8,290378,100.0,378,100.0,168,16.9,8730,16.8
"51107","2","101","72","0","2023","A","",1,66,4739153,0,0,1377,71624,"",0.40,0.72,0.73,0.00,0.00,1.00,1.00,"",0,0.0,6,10.0,429090,10.0,0,0.0,0,0.0,5,0.4,285,0.4
"51107","2","1012","73","0","2023","A","",1,66,4739153,0,0,1377,71624,"",0.44,0.75,0.75,0.00,0.00,1.00,1.00,"",0,0.0,6,10.0,429090,10.0,0,0.0,0,0.0,5,0.4,285,0.4
"51107","2","102","72","0","2023","A","",24,778,46346066,290378,378,1146,59603,"",0.28,0.14,0.10,0.04,0.06,0.70,0.70,"",4,20.0,-85,-9.8,2813450,6.5,290378,100.0,378,100.0,176,18.1,9155,18.1
"51107","2","1025","73","0","2023","A","",3,347,20151374,0,0,1116,58031,"",0.16,0.11,0.07,0.00,0.00,0.68,0.68,"",0,0.0,-87,-20.0,-818020,-3.9,0,0.0,0,0.0,186,20.0,9668,20.0
"51107","2","1026","73","0","2023","A","",1,0,6427,0,0,742,38562,"",0.85,0.00,0.01,0.00,0.00,0.77,0.77,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","1027","73","0","2023","A","",1,1,79449,0,0,1528,79449,"",4.40,0.19,0.26,0.00,0.00,1.39,1.39,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","1028","73","0","2023","A","",19,429,26108816,290378,378,1170,60836,"",0.30,0.19,0.14,0.07,0.09,0.71,0.71,"",2,11.8,0,0.0,3545594,15.7,290378,100.0,378,100.0,159,15.7,8282,15.8
"51107","2","23","74","0","2023","A","",1,66,4739153,0,0,1377,71624,"",0.44,0.75,0.75,0.00,0.00,1.00,1.00,"",0,0.0,6,10.0,429090,10.0,0,0.0,0,0.0,5,0.4,285,0.4
"51107","2","237","75","0","2023","A","",1,66,4739153,0,0,1377,71624,"",0.44,0.75,0.75,0.00,0.00,1.00,1.00,"",0,0.0,6,10.0,429090,10.0,0,0.0,0,0.0,5,0.4,285,0.4
"51107","2","2373","76","0","2023","A","",1,66,4739153,0,0,1377,71624,"N",0.44,0,0,0,0,0,0,"",0,0.0,6,10.0,429090,10.0,0,0.0,0,0.0,5,0.4,285,0.4
"51107","2","23731","77","0","2023","A","",1,66,4739153,0,0,1377,71624,"N",0.44,0,0,0,0,0,0,"",0,0.0,6,10.0,429090,10.0,0,0.0,0,0.0,5,0.4,285,0.4
"51107","2","237310","78","0","2023","A","",1,66,4739153,0,0,1377,71624,"N",0.44,0,0,0,0,0,0,"",0,0.0,6,10.0,429090,10.0,0,0.0,0,0.0,5,0.4,285,0.4
"51107","2","61","74","0","2023","A","",2,340,19609673,0,0,1110,57718,"",0.19,0.14,0.09,0.00,0.00,0.68,0.68,"",0,0.0,-85,-20.0,-732113,-3.6,0,0.0,0,0.0,189,20.5,9808,20.5
"51107","2","611","75","0","2023","A","",2,340,19609673,0,0,1110,57718,"",0.19,0.14,0.09,0.00,0.00,0.68,0.68,"",0,0.0,-85,-20.0,-732113,-3.6,0,0.0,0,0.0,189,20.5,9808,20.5
"51107","2","6112","76","0","2023","A","",1,307,17159606,0,0,1075,55879,"",0.93,1.24,1.29,0.00,0.00,1.04,1.04,"",0,0.0,-82,-21.1,-461297,-2.6,0,0.0,0,0.0,204,23.4,10610,23.4
"51107","2","61121","77","0","2023","A","",1,307,17159606,0,0,1075,55879,"",0.93,1.24,1.29,0.00,0.00,1.04,1.04,"",0,0.0,-82,-21.1,-461297,-2.6,0,0.0,0,0.0,204,23.4,10610,23.4
"51107","2","611210","78","0","2023","A","",1,307,17159606,0,0,1075,55879,"",0.93,1.24,1.29,0.00,0.00,1.04,1.04,"",0,0.0,-82,-21.1,-461297,-2.6,0,0.0,0,0.0,204,23.4,10610,23.4
"51107","2","6113","76","0","2023","A","",1,33,2450067,0,0,1442,75002,"",0.13,0.02,0.01,0.00,0.00,0.85,0.85,"",0,0.0,-2,-5.7,-270816,-10.0,0,0.0,0,0.0,-39,-2.6,-2004,-2.6
"51107","2","61131","77","0","2023","A","",1,33,2450067,0,0,1442,75002,"",0.13,0.02,0.01,0.00,0.00,0.85,0.85,"",0,0.0,-2,-5.7,-270816,-10.0,0,0.0,0,0.0,-39,-2.6,-2004,-2.6
"51107","2","611310","78","0","2023","A","",1,33,2450067,0,0,1442,75002,"",0.13,0.02,0.01,0.00,0.00,0.85,0.85,"",0,0.0,-2,-5.7,-270816,-10.0,0,0.0,0,0.0,-39,-2.6,-2004,-2.6
"51107","2","62","74","0","2023","A","",1,8,541701,0,0,1389,72227,"",0.12,0.01,0.01,0.00,0.00,0.82,0.82,"",0,0.0,-1,-11.1,-85907,-13.7,0,0.0,0,0.0,48,3.6,2493,3.6
"51107","2","624","75","0","2023","A","",1,8,541701,0,0,1389,72227,"",0.30,0.07,0.06,0.00,0.00,1.06,1.06,"",0,0.0,-1,-11.1,-85907,-13.7,0,0.0,0,0.0,48,3.6,2493,3.6
"51107","2","6243","76","0","2023","A","",1,8,541701,0,0,1389,72227,"",1.23,0.55,0.56,0.00,0.00,1.10,1.10,"",0,0.0,-1,-11.1,-85907,-13.7,0,0.0,0,0.0,48,3.6,2493,3.6
"51107","2","62431","77","0","2023","A","",1,8,541701,0,0,1389,72227,"",1.23,0.55,0.56,0.00,0.00,1.10,1.10,"",0,0.0,-1,-11.1,-85907,-13.7,0,0.0,0,0.0,48,3.6,2493,3.6
"51107","2","624310","78","0","2023","A","",1,8,541701,0,0,1389,72227,"",1.23,0.55,0.56,0.00,0.00,1.10,1.10,"",0,0.0,-1,-11.1,-85907,-13.7,0,0.0,0,0.0,48,3.6,2493,3.6
"51107","2","71","74","0","2023","A","",1,0,6427,0,0,742,38562,"N",0.86,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","712","75","0","2023","A","",1,0,6427,0,0,742,38562,"",0.93,0.00,0.01,0.00,0.00,0.78,0.78,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","7121","76","0","2023","A","",1,0,6427,0,0,742,38562,"",0.93,0.00,0.01,0.00,0.00,0.78,0.78,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","71219","77","0","2023","A","",1,0,6427,0,0,742,38562,"",1.22,0.00,0.01,0.00,0.00,0.80,0.80,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","712190","78","0","2023","A","",1,0,6427,0,0,742,38562,"",1.22,0.00,0.01,0.00,0.00,0.80,0.80,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","81","74","0","2023","A","",1,1,79449,0,0,1528,79449,"",4.40,0.19,0.26,0.00,0.00,1.39,1.39,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","813","75","0","2023","A","",1,1,79449,0,0,1528,79449,"",5.51,0.22,0.32,0.00,0.00,1.46,1.46,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","8132","76","0","2023","A","",1,1,79449,0,0,1528,79449,"N",44.72,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","81321","77","0","2023","A","",1,1,79449,0,0,1528,79449,"N",44.72,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","813211","78","0","2023","A","",1,1,79449,0,0,1528,79449,"N",44.72,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","2","92","74","0","2023","A","",19,429,26108816,290378,378,1170,60836,"",0.30,0.19,0.14,0.07,0.09,0.71,0.71,"",2,11.8,0,0.0,3545594,15.7,290378,100.0,378,100.0,159,15.7,8282,15.8
"51107","2","922","75","0","2023","A","",10,145,11646053,0,0,1546,80410,"",0.55,0.18,0.16,0.00,0.00,0.90,0.90,"",1,11.1,8,5.8,812809,7.5,0,0.0,0,0.0,23,1.5,1239,1.6
"51107","2","9221","76","0","2023","A","",10,145,11646053,0,0,1546,80410,"",0.55,0.18,0.16,0.00,0.00,0.90,0.90,"",1,11.1,8,5.8,812809,7.5,0,0.0,0,0.0,23,1.5,1239,1.6
"51107","2","92211","77","0","2023","A","",6,56,4145037,0,0,1430,74350,"",1.20,0.45,0.37,0.00,0.00,0.82,0.82,"",1,20.0,8,16.7,744276,21.9,0,0.0,0,0.0,77,5.7,3989,5.7
"51107","2","922110","78","0","2023","A","",6,56,4145037,0,0,1430,74350,"",1.20,0.45,0.37,0.00,0.00,0.82,0.82,"",1,20.0,8,16.7,744276,21.9,0,0.0,0,0.0,77,5.7,3989,5.7
"51107","2","92212","77","0","2023","A","",1,26,2873204,0,0,2153,111943,"",0.32,0.20,0.21,0.00,0.00,1.04,1.04,"",0,0.0,-3,-10.3,-414315,-12.6,0,0.0,0,0.0,-59,-2.7,-3072,-2.7
